Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Matt Cassel,30,7,8,"161 for 277, 1,796 yards, 6 td, 12 int, & 27 rushes for 145 yards and 1 td",,Starters_1,KAN,2012,2025-08-15 19:18:07
RB,Jamaal Charles*,26,4,15,"285 rushes for 1,509 yards, 5 td, & 35 catches for 236 yards and 1 td",,Starters_1,KAN,2012,2025-08-15 19:18:07
WR,Jonathan Baldwin,23,1,7,"20 catches for 325 yards, 1 td",,Starters_1,KAN,2012,2025-08-15 19:18:07
WR,Dwayne Bowe,28,5,12,"59 catches for 801 yards, 3 td",,Starters_1,KAN,2012,2025-08-15 19:18:07
TE,Steve Maneri,24,1,8,"5 catches for 51 yards, 0 td",,Starters_1,KAN,2012,2025-08-15 19:18:07
TE,Tony Moeaki,25,2,14,"33 catches for 453 yards, 1 td",,Starters_1,KAN,2012,2025-08-15 19:18:07
LT,Branden Albert,28,4,11,,,Starters_1,KAN,2012,2025-08-15 19:18:07
LG,Jeff Allen,22,Rook,13,,,Starters_1,KAN,2012,2025-08-15 19:18:07
C,Ryan Lilja,31,8,15,,,Starters_1,KAN,2012,2025-08-15 19:18:07
RG,Jon Asamoah,24,2,15,,,Starters_1,KAN,2012,2025-08-15 19:18:07
RT,Eric Winston,29,6,16,1 fumble recovered,,Starters_1,KAN,2012,2025-08-15 19:18:07
LDE,Tyson Jackson,26,3,15,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,KAN,2012,2025-08-15 19:18:07
NT,Dontari Poe,22,Rook,16,,,Starters_1,KAN,2012,2025-08-15 19:18:07
RDE,Ropati Pitoitua,27,3,10,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,KAN,2012,2025-08-15 19:18:07
LOLB,Justin Houston*,23,1,16,"10.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,KAN,2012,2025-08-15 19:18:07
LILB,Jovan Belcher,25,3,10,,,Starters_1,KAN,2012,2025-08-15 19:18:07
RILB,Derrick Johnson*,30,7,16,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,KAN,2012,2025-08-15 19:18:07
ROLB,Tamba Hali*,29,6,15,"9.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,KAN,2012,2025-08-15 19:18:07
LCB,Brandon Flowers,26,4,15,"1.0 sacks, 3 interceptions, 1 fumble recovered",,Starters_1,KAN,2012,2025-08-15 19:18:07
RCB,Javier Arenas,25,2,9,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,KAN,2012,2025-08-15 19:18:07
SS,Eric Berry*,24,2,16,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,KAN,2012,2025-08-15 19:18:07
FS,Kendrick Lewis,24,2,9,,,Starters_1,KAN,2012,2025-08-15 19:18:07
