Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
KAN,1984,QB,Bill Kenney,29,4,8,"151 for 282, 2,098 yards, 15 td, 10 int, & 9 rushes for -8 yards and 0 td",,Starters_1
KAN,1984,RB,Herman Heard,23,Rook,9,"165 rushes for 684 yards, 4 td, & 25 catches for 223 yards and 0 td",,Starters_1
KAN,1984,FB,Theotis Brown,27,5,7,"97 rushes for 337 yards, 4 td, & 38 catches for 236 yards and 0 td",,Starters_1
KAN,1984,WR,Carlos Carson,26,4,16,"57 catches for 1,078 yards, 4 td, & 1 rush for -8 yards and 0 td",,Starters_1
KAN,1984,WR,Henry Marshall,30,8,16,"62 catches for 912 yards, 4 td",,Starters_1
KAN,1984,TE,Willie Scott,25,3,12,"28 catches for 253 yards, 3 td",,Starters_1
KAN,1984,LT,Matt Herkenhoff,33,8,15,,,Starters_1
KAN,1984,LG,Brad Budde,26,4,16,,,Starters_1
KAN,1984,C,Bob Rush,29,7,16,,,Starters_1
KAN,1984,RG,Tom Condon,32,10,16,1 fumble recovered,,Starters_1
KAN,1984,RT,Dave Lutz,25,1,6,,,Starters_1
KAN,1984,LDE,Art Still*,29,6,16,"14.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
KAN,1984,NT,Bill Maas,22,Rook,14,"5.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
KAN,1984,RDE,Mike Bell,27,5,14,"13.5 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
KAN,1984,LOLB,Ken McAlister,24,2,9,"4.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1
KAN,1984,LILB,John Zamberlin,28,5,7,,,Starters_1
KAN,1984,RILB,Gary Spani,28,6,14,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
KAN,1984,ROLB,Calvin Daniels,26,2,16,"4.5 sacks, 2 interceptions, 2 fumbles recovered",,Starters_1
KAN,1984,LCB,Albert Lewis,24,1,15,"1.0 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1
KAN,1984,RCB,Kevin Ross,22,Rook,16,"0.0 sacks, 6 interceptions, 1 fumble recovered",,Starters_1
KAN,1984,SS,Lloyd Burruss,27,3,16,"0.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1
KAN,1984,FS,Deron Cherry*+,25,3,16,"0.0 sacks, 7 interceptions, 0 fumbles recovered",,Starters_1
