Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Alex Smith,30,9,15,"303 for 464, 3,265 yards, 18 td, 6 int, & 49 rushes for 254 yards and 1 td",,Starters_1,KAN,2014,2025-08-15 19:18:22
RB,Jamaal Charles*,28,6,15,"206 rushes for 1,033 yards, 9 td, & 40 catches for 291 yards and 5 td",,Starters_1,KAN,2014,2025-08-15 19:18:22
RB,Anthony Sherman,26,3,6,"2 rushes for 8 yards, 0 td, & 10 catches for 71 yards and 1 td",,Starters_1,KAN,2014,2025-08-15 19:18:22
WR,Dwayne Bowe,30,7,15,"60 catches for 754 yards, 0 td",,Starters_1,KAN,2014,2025-08-15 19:18:22
TE,Anthony Fasano,30,8,13,"25 catches for 226 yards, 4 td",,Starters_1,KAN,2014,2025-08-15 19:18:22
TE,Travis Kelce,25,1,11,"67 catches for 862 yards, 5 td",,Starters_1,KAN,2014,2025-08-15 19:18:22
LT,Eric Fisher,23,1,16,,,Starters_1,KAN,2014,2025-08-15 19:18:22
LG,Mike McGlynn,29,6,13,,,Starters_1,KAN,2014,2025-08-15 19:18:22
C,Rodney Hudson,25,3,16,,,Starters_1,KAN,2014,2025-08-15 19:18:22
RG,Zach Fulton,23,Rook,16,,,Starters_1,KAN,2014,2025-08-15 19:18:22
RT,Ryan Harris,29,7,15,,,Starters_1,KAN,2014,2025-08-15 19:18:22
LDE,Jaye Howard,26,2,10,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,KAN,2014,2025-08-15 19:18:22
NT,Dontari Poe*,24,2,16,"6.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,KAN,2014,2025-08-15 19:18:22
RDE,Allen Bailey,25,3,14,"5.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,KAN,2014,2025-08-15 19:18:22
LOLB,Justin Houston*+,25,3,16,"22.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,KAN,2014,2025-08-15 19:18:22
LILB,Josh Mauga,27,4,16,"0.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,KAN,2014,2025-08-15 19:18:22
RILB,James-Michael Johnson,25,2,9,,,Starters_1,KAN,2014,2025-08-15 19:18:22
ROLB,Tamba Hali*,31,8,16,"6.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,KAN,2014,2025-08-15 19:18:22
LCB,Phillip Gaines,23,Rook,5,,,Starters_1,KAN,2014,2025-08-15 19:18:22
RCB,Sean Smith,27,5,16,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,KAN,2014,2025-08-15 19:18:22
SS,Ron Parker,27,3,15,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,KAN,2014,2025-08-15 19:18:22
FS,Husain Abdullah,29,6,16,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,KAN,2014,2025-08-15 19:18:22
