Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
KAN,2009,QB,Matt Cassel,27,4,15,"271 for 493, 2,924 yards, 16 td, 16 int, & 50 rushes for 189 yards and 0 td",,Starters_1
KAN,2009,RB,Jamaal Charles,23,1,10,"190 rushes for 1,120 yards, 7 td, & 40 catches for 297 yards and 1 td",,Starters_1
KAN,2009,FB,Mike Cox,24,1,10,"3 rushes for 5 yards, 1 td, & 10 catches for 79 yards and 0 td",,Starters_1
KAN,2009,WR,Dwayne Bowe,25,2,9,"47 catches for 589 yards, 4 td",,Starters_1
KAN,2009,WR,Chris Chambers,31,8,9,"36 catches for 608 yards, 4 td",,Starters_1
KAN,2009,TE,Leonard Pope,26,3,8,"20 catches for 174 yards, 1 td",,Starters_1
KAN,2009,LT,Branden Albert,25,1,14,1 fumble recovered,,Starters_1
KAN,2009,LG,Brian Waters,32,9,15,3 fumbles recovered,,Starters_1
KAN,2009,C,Rudy Niswanger,27,3,16,,,Starters_1
KAN,2009,RG,Wade Smith,28,6,9,,,Starters_1
KAN,2009,RT,Ryan O'Callaghan,26,3,12,1 fumble recovered,,Starters_1
KAN,2009,LDE,Tyson Jackson,23,Rook,14,,,Starters_1
KAN,2009,NT,Ron Edwards,30,8,14,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
KAN,2009,RDE,Glenn Dorsey,24,1,14,"1.0 sacks, 0 interceptions, 3 fumbles recovered",,Starters_1
KAN,2009,LOLB,Mike Vrabel,34,12,14,"2.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
KAN,2009,LILB,Demorrio Williams,29,5,13,,,Starters_1
KAN,2009,RILB,Corey Mays,26,3,13,,,Starters_1
KAN,2009,ROLB,Tamba Hali,26,3,16,"8.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
KAN,2009,LCB,Brandon Flowers,23,1,15,"0.0 sacks, 5 interceptions, 2 fumbles recovered",,Starters_1
KAN,2009,RCB,Brandon Carr,23,1,16,"0.0 sacks, 1 interception, 2 fumbles recovered",,Starters_1
KAN,2009,SS,Mike Brown,31,9,16,"2.0 sacks, 3 interceptions, 1 fumble recovered",,Starters_1
KAN,2009,FS,Jon McGraw,30,7,9,"1.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
