Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Patrick Mahomes*,28,6,16,"401 for 597, 4,183 yards, 27 td, 14 int, & 75 rushes for 389 yards and 0 td",,Starters_1,KAN,2023,2025-08-15 19:19:35
RB,Isiah Pacheco,24,1,13,"205 rushes for 935 yards, 7 td, & 44 catches for 244 yards and 2 td",,Starters_1,KAN,2023,2025-08-15 19:19:35
WR,Rashee Rice,23,Rook,8,"79 catches for 938 yards, 7 td, & 1 rush for -3 yards and 0 td",,Starters_1,KAN,2023,2025-08-15 19:19:35
WR,Marquez Valdes-Scantling,29,5,10,"21 catches for 315 yards, 1 td",,Starters_1,KAN,2023,2025-08-15 19:19:35
TE,Noah Gray,24,2,10,"28 catches for 305 yards, 2 td, & 1 rush for 1 yards and 0 td",,Starters_1,KAN,2023,2025-08-15 19:19:35
TE,Travis Kelce*,34,10,15,"93 catches for 984 yards, 5 td",,Starters_1,KAN,2023,2025-08-15 19:19:35
LT,Donovan Smith,30,8,12,,,Starters_1,KAN,2023,2025-08-15 19:19:35
LG,Joe Thuney*+,31,7,17,,,Starters_1,KAN,2023,2025-08-15 19:19:35
C,Creed Humphrey*,24,2,17,,,Starters_1,KAN,2023,2025-08-15 19:19:35
RG,Trey Smith,24,2,17,,,Starters_1,KAN,2023,2025-08-15 19:19:35
RT,Jawaan Taylor,26,4,17,,,Starters_1,KAN,2023,2025-08-15 19:19:35
LDE,George Karlaftis III,22,1,16,"10.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,KAN,2023,2025-08-15 19:19:35
LDT,Chris Jones*+,29,7,16,"10.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,KAN,2023,2025-08-15 19:19:35
RDT,Derrick Nnadi,27,5,17,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,KAN,2023,2025-08-15 19:19:35
RDE,Michael Danna,26,3,16,"6.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,KAN,2023,2025-08-15 19:19:35
LLB,Willie Gay Jr.,25,3,15,"1.0 sacks, 1 interception, 3 fumbles recovered",,Starters_1,KAN,2023,2025-08-15 19:19:35
MLB,Nick Bolton,23,2,8,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,KAN,2023,2025-08-15 19:19:35
RLB,Leo Chenal,23,1,10,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,KAN,2023,2025-08-15 19:19:35
LCB,Trent McDuffie+,23,1,16,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,KAN,2023,2025-08-15 19:19:35
RCB,L'Jarius Sneed,26,3,16,"0.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,KAN,2023,2025-08-15 19:19:35
SS,Justin Reid,26,5,16,"3.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,KAN,2023,2025-08-15 19:19:35
FS,Bryan Cook,24,1,12,"0.0 sacks, 1 interception, 2 fumbles recovered",,Starters_1,KAN,2023,2025-08-15 19:19:35
