Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Patrick Mahomes*,25,3,15,"390 for 588, 4,740 yards, 38 td, 6 int, & 62 rushes for 308 yards and 2 td",,Starters_1,KAN,2020,2025-08-15 19:19:09
RB,Clyde Edwards-Helaire,21,Rook,13,"181 rushes for 803 yards, 4 td, & 36 catches for 297 yards and 1 td",,Starters_1,KAN,2020,2025-08-15 19:19:09
WR,Tyreek Hill*+,26,4,15,"87 catches for 1,276 yards, 15 td, & 13 rushes for 123 yards and 2 td",,Starters_1,KAN,2020,2025-08-15 19:19:09
WR,Demarcus Robinson,26,4,9,"45 catches for 466 yards, 3 td",,Starters_1,KAN,2020,2025-08-15 19:19:09
WR,Sammy Watkins,27,6,9,"37 catches for 421 yards, 2 td, & 1 rush for 3 yards and 0 td",,Starters_1,KAN,2020,2025-08-15 19:19:09
TE,Travis Kelce*+,31,7,15,"105 catches for 1,416 yards, 11 td",,Starters_1,KAN,2020,2025-08-15 19:19:09
LT,Eric Fisher*,29,7,15,,,Starters_1,KAN,2020,2025-08-15 19:19:09
LG,Nick Allegretti,24,1,9,,,Starters_1,KAN,2020,2025-08-15 19:19:09
C,Austin Reiter,29,4,12,,,Starters_1,KAN,2020,2025-08-15 19:19:09
RG,Andrew Wylie,26,2,14,,,Starters_1,KAN,2020,2025-08-15 19:19:09
RT,Mike Remmers,31,7,10,,,Starters_1,KAN,2020,2025-08-15 19:19:09
LDE,Tanoh Kpassagnon,26,3,15,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,KAN,2020,2025-08-15 19:19:09
LDT,Chris Jones*,26,4,14,"7.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,KAN,2020,2025-08-15 19:19:09
RDT,Derrick Nnadi,24,2,15,,,Starters_1,KAN,2020,2025-08-15 19:19:09
RDE,Frank Clark*,27,5,15,"6.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,KAN,2020,2025-08-15 19:19:09
LLB,Anthony Hitchens,28,6,14,,,Starters_1,KAN,2020,2025-08-15 19:19:09
MLB,Damien Wilson,27,5,13,,,Starters_1,KAN,2020,2025-08-15 19:19:09
RLB,Willie Gay Jr.,22,Rook,8,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,KAN,2020,2025-08-15 19:19:09
LCB,Charvarius Ward,24,2,13,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,KAN,2020,2025-08-15 19:19:09
RCB,Bashaud Breeland,28,6,11,"0.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,KAN,2020,2025-08-15 19:19:09
SS,Tyrann Mathieu*+,28,7,15,"0.0 sacks, 6 interceptions, 1 fumble recovered",,Starters_1,KAN,2020,2025-08-15 19:19:09
FS,Juan Thornhill,25,1,8,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,KAN,2020,2025-08-15 19:19:09
