Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Alex Smith*,29,8,15,"308 for 508, 3,313 yards, 23 td, 7 int, & 76 rushes for 431 yards and 1 td",,Starters_1,KAN,2013,2025-08-15 19:18:15
RB,Jamaal Charles*+,27,5,15,"259 rushes for 1,287 yards, 12 td, & 70 catches for 693 yards and 7 td",,Starters_1,KAN,2013,2025-08-15 19:18:15
RB,Anthony Sherman,25,2,8,"2 rushes for 3 yards, 0 td, & 18 catches for 155 yards and 1 td",,Starters_1,KAN,2013,2025-08-15 19:18:15
WR,Donnie Avery,29,5,14,"40 catches for 596 yards, 2 td, & 2 rushes for 6 yards and 0 td",,Starters_1,KAN,2013,2025-08-15 19:18:15
WR,Dwayne Bowe,29,6,15,"57 catches for 673 yards, 5 td",,Starters_1,KAN,2013,2025-08-15 19:18:15
TE,Anthony Fasano,29,7,9,"23 catches for 200 yards, 3 td",,Starters_1,KAN,2013,2025-08-15 19:18:15
LT,Branden Albert*,29,5,12,,,Starters_1,KAN,2013,2025-08-15 19:18:15
LG,Jeff Allen,23,1,14,,,Starters_1,KAN,2013,2025-08-15 19:18:15
C,Rodney Hudson,24,2,15,,,Starters_1,KAN,2013,2025-08-15 19:18:15
RG,Jon Asamoah,25,3,9,,,Starters_1,KAN,2013,2025-08-15 19:18:15
RT,Eric Fisher,22,Rook,13,1 fumble recovered,,Starters_1,KAN,2013,2025-08-15 19:18:15
LDE,Tyson Jackson,27,4,9,"4.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,KAN,2013,2025-08-15 19:18:15
NT,Dontari Poe*,23,1,15,"4.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,KAN,2013,2025-08-15 19:18:15
RDE,Mike DeVito,29,6,13,,,Starters_1,KAN,2013,2025-08-15 19:18:15
LOLB,Justin Houston*,24,2,11,"11.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,KAN,2013,2025-08-15 19:18:15
LILB,Akeem Jordan,28,6,10,,,Starters_1,KAN,2013,2025-08-15 19:18:15
RILB,Derrick Johnson*,31,8,15,"4.5 sacks, 2 interceptions, 2 fumbles recovered",,Starters_1,KAN,2013,2025-08-15 19:18:15
ROLB,Tamba Hali*,30,7,15,"11.0 sacks, 1 interception, 2 fumbles recovered",,Starters_1,KAN,2013,2025-08-15 19:18:15
LCB,Brandon Flowers*,27,5,13,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,KAN,2013,2025-08-15 19:18:15
RCB,Sean Smith,26,4,15,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,KAN,2013,2025-08-15 19:18:15
SS,Eric Berry*+,25,3,15,"3.5 sacks, 3 interceptions, 2 fumbles recovered",,Starters_1,KAN,2013,2025-08-15 19:18:15
FS,Kendrick Lewis,25,3,15,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,KAN,2013,2025-08-15 19:18:15
