Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Patrick Mahomes*,26,4,17,"436 for 658, 4,839 yards, 37 td, 13 int, & 66 rushes for 381 yards and 2 td",,Starters_1,KAN,2021,2025-08-15 19:19:19
RB,Clyde Edwards-Helaire,22,1,10,"119 rushes for 517 yards, 4 td, & 19 catches for 129 yards and 2 td",,Starters_1,KAN,2021,2025-08-15 19:19:19
WR,Mecole Hardman,23,2,8,"59 catches for 693 yards, 2 td, & 8 rushes for 46 yards and 0 td",,Starters_1,KAN,2021,2025-08-15 19:19:19
WR,Tyreek Hill*,27,5,16,"111 catches for 1,239 yards, 9 td, & 9 rushes for 96 yards and 0 td",,Starters_1,KAN,2021,2025-08-15 19:19:19
WR,Demarcus Robinson,27,5,10,"25 catches for 264 yards, 3 td",,Starters_1,KAN,2021,2025-08-15 19:19:19
TE,Travis Kelce*,32,8,16,"92 catches for 1,125 yards, 9 td, & 2 rushes for 3 yards and 1 td",,Starters_1,KAN,2021,2025-08-15 19:19:19
LT,Orlando Brown Jr.*,25,3,16,,,Starters_1,KAN,2021,2025-08-15 19:19:19
LG,Joe Thuney,29,5,17,1 fumble recovered,,Starters_1,KAN,2021,2025-08-15 19:19:19
C,Creed Humphrey,22,Rook,17,,,Starters_1,KAN,2021,2025-08-15 19:19:19
RG,Trey Smith,22,Rook,17,1 fumble recovered,,Starters_1,KAN,2021,2025-08-15 19:19:19
RT,Lucas Niang,23,1,9,,,Starters_1,KAN,2021,2025-08-15 19:19:19
LDE,Melvin Ingram,32,9,6,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,KAN,2021,2025-08-15 19:19:19
LDT,Jarran Reed,29,5,17,"2.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,KAN,2021,2025-08-15 19:19:19
RDT,Chris Jones*,27,5,14,"9.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,KAN,2021,2025-08-15 19:19:19
RDE,Frank Clark*,28,6,14,"4.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,KAN,2021,2025-08-15 19:19:19
LLB,Willie Gay Jr.,23,1,11,"0.5 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,KAN,2021,2025-08-15 19:19:19
MLB,Anthony Hitchens,29,7,15,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,KAN,2021,2025-08-15 19:19:19
RLB,Nick Bolton,21,Rook,12,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,KAN,2021,2025-08-15 19:19:19
LCB,Charvarius Ward,25,3,12,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,KAN,2021,2025-08-15 19:19:19
RCB,L'Jarius Sneed,24,1,15,"1.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,KAN,2021,2025-08-15 19:19:19
SS,Tyrann Mathieu*,29,8,16,"1.0 sacks, 3 interceptions, 3 fumbles recovered",,Starters_1,KAN,2021,2025-08-15 19:19:19
FS,Juan Thornhill,26,2,12,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,KAN,2021,2025-08-15 19:19:19
