Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Patrick Mahomes*+,23,1,16,"383 for 580, 5,097 yards, 50 td, 12 int, & 60 rushes for 272 yards and 2 td",,Starters_1,KAN,2018,2025-08-15 19:18:55
RB,Kareem Hunt,23,1,11,"181 rushes for 824 yards, 7 td, & 26 catches for 378 yards and 7 td",,Starters_1,KAN,2018,2025-08-15 19:18:55
WR,Chris Conley,26,3,13,"32 catches for 334 yards, 5 td",,Starters_1,KAN,2018,2025-08-15 19:18:55
WR,Tyreek Hill*+,24,2,16,"87 catches for 1,479 yards, 12 td, & 22 rushes for 151 yards and 1 td",,Starters_1,KAN,2018,2025-08-15 19:18:55
WR,Sammy Watkins,25,4,9,"40 catches for 519 yards, 3 td, & 5 rushes for 52 yards and 0 td",,Starters_1,KAN,2018,2025-08-15 19:18:55
TE,Travis Kelce*+,29,5,16,"103 catches for 1,336 yards, 10 td",,Starters_1,KAN,2018,2025-08-15 19:18:55
LT,Eric Fisher*,27,5,16,1 fumble recovered,,Starters_1,KAN,2018,2025-08-15 19:18:55
LG,Cameron Erving,26,3,13,,,Starters_1,KAN,2018,2025-08-15 19:18:55
C,Mitch Morse,26,3,11,,,Starters_1,KAN,2018,2025-08-15 19:18:55
RG,Andrew Wylie,24,1,10,,,Starters_1,KAN,2018,2025-08-15 19:18:55
RT,Mitchell Schwartz+,29,6,16,,,Starters_1,KAN,2018,2025-08-15 19:18:55
LDE,Allen Bailey,29,7,13,"6.0 sacks, 0 interceptions, 4 fumbles recovered",,Starters_1,KAN,2018,2025-08-15 19:18:55
NT,Derrick Nnadi,22,Rook,11,,,Starters_1,KAN,2018,2025-08-15 19:18:55
RDE,Chris Jones,24,2,11,"15.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1,KAN,2018,2025-08-15 19:18:55
LOLB,Dee Ford*,27,4,16,"13.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,KAN,2018,2025-08-15 19:18:55
LILB,Anthony Hitchens,26,4,15,,,Starters_1,KAN,2018,2025-08-15 19:18:55
RILB,Reggie Ragland,25,1,15,"0.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1,KAN,2018,2025-08-15 19:18:55
ROLB,Justin Houston,29,7,12,"9.0 sacks, 1 interception, 3 fumbles recovered",,Starters_1,KAN,2018,2025-08-15 19:18:55
LCB,Kendall Fuller,23,2,15,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,KAN,2018,2025-08-15 19:18:55
RCB,Steven Nelson,25,3,16,"0.0 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1,KAN,2018,2025-08-15 19:18:55
SS,Eric Murray,24,2,9,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,KAN,2018,2025-08-15 19:18:55
FS,Ron Parker,31,7,14,"1.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,KAN,2018,2025-08-15 19:18:55
