Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
KAN,1971,QB,Len Dawson*,36,14,13,"167 for 301, 2,504 yards, 15 td, 13 int, & 12 rushes for 24 yards and 0 td",,Starters_1
KAN,1971,RB,Ed Podolak,24,2,11,"184 rushes for 708 yards, 9 td, & 36 catches for 252 yards and 0 td",,Starters_1
KAN,1971,FB,Wendell Hayes,31,8,14,"132 rushes for 537 yards, 1 td, & 16 catches for 150 yards and 1 td",,Starters_1
KAN,1971,WR,Otis Taylor*+,29,6,14,"57 catches for 1,110 yards, 7 td, & 1 rush for 25 yards and 1 td",,Starters_1
KAN,1971,WR,Elmo Wright,22,Rook,14,"26 catches for 528 yards, 3 td, & 1 rush for -10 yards and 0 td",,Starters_1
KAN,1971,TE,Morris Stroud,25,2,13,"22 catches for 454 yards, 1 td",,Starters_1
KAN,1971,LT,Jim Tyrer*,32,10,14,1 fumble recovered,,Starters_1
KAN,1971,LG,Ed Budde*,31,8,14,,,Starters_1
KAN,1971,C,Jack Rudnay,24,1,13,,,Starters_1
KAN,1971,RG,Mo Moorman,26,3,8,,,Starters_1
KAN,1971,RT,Dave Hill,30,8,13,,,Starters_1
KAN,1971,LDE,Marvin Upshaw,25,3,14,,,Starters_1
KAN,1971,LDT,Curley Culp*,25,3,14,,,Starters_1
KAN,1971,RDT,Buck Buchanan*,32,8,14,"1 interception, 0 fumbles recovered",,Starters_1
KAN,1971,RDE,Aaron Brown,28,5,13,"1 interception, 0 fumbles recovered",,Starters_1
KAN,1971,LLB,Bobby Bell*,31,8,14,"1 interception, 0 fumbles recovered",,Starters_1
KAN,1971,MLB,Willie Lanier*+,26,4,14,"2 interceptions, 3 fumbles recovered",,Starters_1
KAN,1971,RLB,Jim Lynch,26,4,14,"1 interception, 1 fumble recovered",,Starters_1
KAN,1971,LCB,Jim Marsalis,26,2,14,"3 interceptions, 1 fumble recovered",,Starters_1
KAN,1971,RCB,Emmitt Thomas*,28,5,14,"8 interceptions, 0 fumbles recovered",,Starters_1
KAN,1971,SS,Jim Kearney,28,6,14,"3 interceptions, 1 fumble recovered",,Starters_1
KAN,1971,FS,Johnny Robinson,33,11,14,"4 interceptions, 0 fumbles recovered",,Starters_1
