Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Blake Bortles,24,2,16,"368 for 625, 3,905 yards, 23 td, 16 int, & 58 rushes for 359 yards and 3 td",,Starters_1,JAX,2016,2025-08-15 19:16:42
RB,T.J. Yeldon,23,1,13,"130 rushes for 465 yards, 1 td, & 50 catches for 312 yards and 1 td",,Starters_1,JAX,2016,2025-08-15 19:16:42
WR,Allen Hurns,25,2,11,"35 catches for 477 yards, 3 td",,Starters_1,JAX,2016,2025-08-15 19:16:42
WR,Allen Robinson,23,2,16,"73 catches for 883 yards, 6 td",,Starters_1,JAX,2016,2025-08-15 19:16:42
TE,Marcedes Lewis,32,10,10,"20 catches for 169 yards, 1 td",,Starters_1,JAX,2016,2025-08-15 19:16:42
TE,Julius Thomas,28,5,6,"30 catches for 281 yards, 4 td",,Starters_1,JAX,2016,2025-08-15 19:16:42
LT,Kelvin Beachum,27,4,15,,,Starters_1,JAX,2016,2025-08-15 19:16:42
LG,Patrick Omameh,27,2,7,,,Starters_1,JAX,2016,2025-08-15 19:16:42
C,Brandon Linder,24,2,14,,,Starters_1,JAX,2016,2025-08-15 19:16:42
RG,A.J. Cann,25,1,16,,,Starters_1,JAX,2016,2025-08-15 19:16:42
RT,Jermey Parnell,30,5,16,1 fumble recovered,,Starters_1,JAX,2016,2025-08-15 19:16:42
LDE,Yannick Ngakoue,21,Rook,15,"8.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,JAX,2016,2025-08-15 19:16:42
LDT,Malik Jackson,26,4,16,"6.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,JAX,2016,2025-08-15 19:16:42
RDT,Abry Jones,25,3,9,,,Starters_1,JAX,2016,2025-08-15 19:16:42
RDE,Tyson Alualu,29,6,10,"2.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,JAX,2016,2025-08-15 19:16:42
LLB,Telvin Smith,25,2,16,"1.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,JAX,2016,2025-08-15 19:16:42
MLB,Paul Posluszny,32,9,16,"1.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1,JAX,2016,2025-08-15 19:16:42
RLB,Myles Jack,21,Rook,10,"0.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,JAX,2016,2025-08-15 19:16:42
LCB,Prince Amukamara,27,5,12,,,Starters_1,JAX,2016,2025-08-15 19:16:42
RCB,Jalen Ramsey,22,Rook,16,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,JAX,2016,2025-08-15 19:16:42
SS,Johnathan Cyprien,26,3,16,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,JAX,2016,2025-08-15 19:16:42
FS,Tashaun Gipson,26,4,16,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,JAX,2016,2025-08-15 19:16:42
