Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Blaine Gabbert,22,Rook,14,"210 for 413, 2,214 yards, 12 td, 11 int, & 48 rushes for 98 yards and 0 td",,Starters_1,JAX,2011,2025-08-15 19:15:58
RB,Maurice Jones-Drew*+,26,5,16,"343 rushes for 1,606 yards, 8 td, & 43 catches for 374 yards and 3 td",,Starters_1,JAX,2011,2025-08-15 19:15:58
FB,Greg Jones,30,7,9,"2 rushes for 7 yards, 1 td, & 4 catches for 19 yards and 0 td",,Starters_1,JAX,2011,2025-08-15 19:15:58
WR,Jason Hill,26,4,10,"25 catches for 367 yards, 3 td",,Starters_1,JAX,2011,2025-08-15 19:15:58
WR,Mike Thomas,24,2,13,"44 catches for 415 yards, 1 td, & 3 rushes for 11 yards and 0 td",,Starters_1,JAX,2011,2025-08-15 19:15:58
TE,Marcedes Lewis,27,5,15,"39 catches for 460 yards, 0 td",,Starters_1,JAX,2011,2025-08-15 19:15:58
LT,Eugene Monroe,24,2,14,2 fumbles recovered,,Starters_1,JAX,2011,2025-08-15 19:15:58
LG,Will Rackley,22,Rook,14,,,Starters_1,JAX,2011,2025-08-15 19:15:58
C,Brad Meester,34,11,16,1 fumble recovered,,Starters_1,JAX,2011,2025-08-15 19:15:58
RG,Uche Nwaneri,27,4,16,2 fumbles recovered,,Starters_1,JAX,2011,2025-08-15 19:15:58
RT,Guy Whimper,28,5,15,,,Starters_1,JAX,2011,2025-08-15 19:15:58
LDE,Matt Roth,29,6,9,"3.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,JAX,2011,2025-08-15 19:15:58
LDT,Tyson Alualu,24,1,16,"2.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,JAX,2011,2025-08-15 19:15:58
RDT,Terrance Knighton,25,2,13,,,Starters_1,JAX,2011,2025-08-15 19:15:58
RDE,Jeremy Mincey,28,4,16,"8.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,JAX,2011,2025-08-15 19:15:58
LLB,Daryl Smith,29,7,16,"3.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1,JAX,2011,2025-08-15 19:15:58
MLB,Paul Posluszny,27,4,16,"2.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,JAX,2011,2025-08-15 19:15:58
RLB,Russell Allen,25,2,6,"0.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1,JAX,2011,2025-08-15 19:15:58
LCB,Rashean Mathis,31,8,9,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,JAX,2011,2025-08-15 19:15:58
RCB,William Middleton,25,2,6,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,JAX,2011,2025-08-15 19:15:58
SS,Dwight Lowery,25,3,11,"1.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,JAX,2011,2025-08-15 19:15:58
FS,Dawan Landry,29,5,16,"0.5 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,JAX,2011,2025-08-15 19:15:58
