Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
JAX,1998,QB,Mark Brunell,28,4,13,"208 for 354, 2,601 yards, 20 td, 9 int, & 49 rushes for 192 yards and 0 td",,Starters_1
JAX,1998,RB,Fred Taylor,22,Rook,12,"264 rushes for 1,223 yards, 14 td, & 44 catches for 421 yards and 3 td",,Starters_1
JAX,1998,FB,Daimon Shelton,26,1,8,"30 rushes for 95 yards, 1 td, & 10 catches for 79 yards and 0 td",,Starters_1
JAX,1998,WR,Keenan McCardell,28,6,15,"64 catches for 892 yards, 6 td",,Starters_1
JAX,1998,WR,Jimmy Smith*,29,6,15,"78 catches for 1,182 yards, 8 td",,Starters_1
JAX,1998,TE,Pete Mitchell,27,3,16,"38 catches for 363 yards, 2 td",,Starters_1
JAX,1998,LT,Tony Boselli*+,26,3,15,1 fumble recovered,,Starters_1
JAX,1998,LG,Ben Coleman,27,5,16,,,Starters_1
JAX,1998,C,Quentin Neujahr,27,2,16,,,Starters_1
JAX,1998,RG,Brian DeMarco,26,3,9,,,Starters_1
JAX,1998,RT,Leon Searcy,29,6,15,,,Starters_1
JAX,1998,LDE,Joel Smeenge,30,8,14,"7.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
JAX,1998,LDT,Kelvin Pritchett,29,7,9,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
JAX,1998,RDT,John Jurkovic,31,7,16,"0.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
JAX,1998,RDE,Renaldo Wynn,24,1,15,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
JAX,1998,LLB,Bryce Paup,30,8,16,"6.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
JAX,1998,MLB,Bryan Schwartz,27,3,12,"0.0 sacks, 0 interceptions, 4 fumbles recovered",,Starters_1
JAX,1998,RLB,Kevin Hardy,25,2,16,"1.5 sacks, 2 interceptions, 1 fumble recovered",,Starters_1
JAX,1998,LCB,Aaron Beasley,25,2,15,"0.0 sacks, 3 interceptions, 1 fumble recovered",,Starters_1
JAX,1998,RCB,Dave Thomas,30,5,12,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
JAX,1998,SS,Donovin Darius,23,Rook,14,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
JAX,1998,FS,Chris Hudson,27,3,13,"0.0 sacks, 3 interceptions, 1 fumble recovered",,Starters_1
