Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
JAX,2003,QB,Byron Leftwich,23,Rook,13,"239 for 418, 2,819 yards, 14 td, 16 int, & 25 rushes for 108 yards and 2 td",,Starters_1
JAX,2003,RB,Fred Taylor,27,5,16,"345 rushes for 1,572 yards, 6 td, & 48 catches for 370 yards and 1 td",,Starters_1
JAX,2003,FB,Marc Edwards,29,6,16,"7 rushes for 13 yards, 1 td, & 31 catches for 226 yards and 0 td",,Starters_1
JAX,2003,WR,Troy Edwards,26,4,11,"35 catches for 487 yards, 3 td, & 3 rushes for -9 yards and 0 td",,Starters_1
JAX,2003,WR,Jimmy Smith,34,11,12,"54 catches for 805 yards, 4 td",,Starters_1
JAX,2003,TE,Kyle Brady,31,8,15,"29 catches for 281 yards, 1 td",,Starters_1
JAX,2003,LT,Mike Pearson,23,1,16,,,Starters_1
JAX,2003,LG,Vince Manuwai,23,Rook,14,1 fumble recovered,,Starters_1
JAX,2003,C,Brad Meester,26,3,16,2 fumbles recovered,,Starters_1
JAX,2003,RG,Chris Naeole,29,6,16,,,Starters_1
JAX,2003,RT,Maurice Williams,24,2,16,,,Starters_1
JAX,2003,LDE,Tony Brackens,29,7,15,"6.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
JAX,2003,LDT,Marcus Stroud*,25,2,16,"4.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
JAX,2003,RDT,John Henderson,24,1,16,"3.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
JAX,2003,RDE,Hugh Douglas,32,8,16,"3.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
JAX,2003,LLB,Akin Ayodele,24,1,16,"1.0 sacks, 2 interceptions, 3 fumbles recovered",,Starters_1
JAX,2003,MLB,Mike Peterson,27,4,16,"1.0 sacks, 3 interceptions, 2 fumbles recovered",,Starters_1
JAX,2003,RLB,Danny Clark,26,3,8,,,Starters_1
JAX,2003,LCB,Fernando Bryant,26,4,16,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
JAX,2003,RCB,Rashean Mathis,23,Rook,16,"0.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1
JAX,2003,SS,Donovin Darius,28,5,16,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
JAX,2003,FS,Deke Cooper,26,1,10,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
