Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Gardner Minshew II,23,Rook,12,"285 for 470, 3,271 yards, 21 td, 6 int, & 67 rushes for 344 yards and 0 td",,Starters_1,JAX,2019,2025-08-15 19:17:02
RB,Leonard Fournette,24,2,15,"265 rushes for 1,152 yards, 3 td, & 76 catches for 522 yards and 0 td",,Starters_1,JAX,2019,2025-08-15 19:17:02
WR,DJ Chark*,23,1,14,"73 catches for 1,008 yards, 8 td, & 2 rushes for 20 yards and 0 td",,Starters_1,JAX,2019,2025-08-15 19:17:02
WR,Chris Conley,27,4,14,"47 catches for 775 yards, 5 td",,Starters_1,JAX,2019,2025-08-15 19:17:02
WR,Dede Westbrook,26,2,11,"66 catches for 660 yards, 3 td, & 5 rushes for 27 yards and 0 td",,Starters_1,JAX,2019,2025-08-15 19:17:02
TE,James O'Shaughnessy,27,4,5,"14 catches for 153 yards, 2 td",,Starters_1,JAX,2019,2025-08-15 19:17:02
LT,Cam Robinson,24,2,14,1 fumble recovered,,Starters_1,JAX,2019,2025-08-15 19:17:02
LG,Andrew Norwell,28,5,16,,,Starters_1,JAX,2019,2025-08-15 19:17:02
C,Brandon Linder,27,5,16,1 fumble recovered,,Starters_1,JAX,2019,2025-08-15 19:17:02
RG,A.J. Cann,28,4,16,1 fumble recovered,,Starters_1,JAX,2019,2025-08-15 19:17:02
RT,Jawaan Taylor,22,Rook,16,,,Starters_1,JAX,2019,2025-08-15 19:17:02
LDE,Yannick Ngakoue,24,3,15,"8.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,JAX,2019,2025-08-15 19:17:02
LDT,Abry Jones,28,6,15,"2.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,JAX,2019,2025-08-15 19:17:02
RDT,Taven Bryan,23,1,8,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,JAX,2019,2025-08-15 19:17:02
RDE,Calais Campbell*,33,11,16,"6.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,JAX,2019,2025-08-15 19:17:02
LLB,Quincy Williams,23,Rook,8,,,Starters_1,JAX,2019,2025-08-15 19:17:02
MLB,Myles Jack,24,3,11,"0.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1,JAX,2019,2025-08-15 19:17:02
RLB,Leon Jacobs,24,1,7,"2.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,JAX,2019,2025-08-15 19:17:02
LCB,Tre Herndon,23,1,14,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,JAX,2019,2025-08-15 19:17:02
RCB,A.J. Bouye,28,6,14,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,JAX,2019,2025-08-15 19:17:02
SS,Ronnie Harrison,22,1,14,"2.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,JAX,2019,2025-08-15 19:17:02
FS,Jarrod Wilson,25,3,16,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,JAX,2019,2025-08-15 19:17:02
