Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Blake Bortles,25,3,16,"315 for 523, 3,687 yards, 21 td, 13 int, & 57 rushes for 322 yards and 2 td",,Starters_1,JAX,2017,2025-08-15 19:16:49
RB,Leonard Fournette,22,Rook,13,"268 rushes for 1,040 yards, 9 td, & 36 catches for 302 yards and 1 td",,Starters_1,JAX,2017,2025-08-15 19:16:49
FB,Tommy Bohanon,27,4,10,"5 rushes for 5 yards, 2 td, & 6 catches for 43 yards and 1 td",,Starters_1,JAX,2017,2025-08-15 19:16:49
WR,Allen Hurns,26,3,8,"39 catches for 484 yards, 2 td",,Starters_1,JAX,2017,2025-08-15 19:16:49
WR,Marqise Lee,26,3,14,"56 catches for 702 yards, 3 td, & 1 rush for 17 yards and 0 td",,Starters_1,JAX,2017,2025-08-15 19:16:49
TE,Marcedes Lewis,33,11,16,"24 catches for 318 yards, 5 td",,Starters_1,JAX,2017,2025-08-15 19:16:49
LT,Cam Robinson,22,Rook,15,1 fumble recovered,,Starters_1,JAX,2017,2025-08-15 19:16:49
LG,Patrick Omameh,28,3,13,1 fumble recovered,,Starters_1,JAX,2017,2025-08-15 19:16:49
C,Brandon Linder,25,3,13,,,Starters_1,JAX,2017,2025-08-15 19:16:49
RG,A.J. Cann,26,2,15,,,Starters_1,JAX,2017,2025-08-15 19:16:49
RT,Jermey Parnell,31,6,13,,,Starters_1,JAX,2017,2025-08-15 19:16:49
LDE,Yannick Ngakoue*,22,1,16,"12.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,JAX,2017,2025-08-15 19:16:49
LDT,Abry Jones,26,4,15,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,JAX,2017,2025-08-15 19:16:49
RDT,Malik Jackson*,27,5,16,"8.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,JAX,2017,2025-08-15 19:16:49
RDE,Calais Campbell*+,31,9,16,"14.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,JAX,2017,2025-08-15 19:16:49
LLB,Telvin Smith*,26,3,14,"1.0 sacks, 3 interceptions, 2 fumbles recovered",,Starters_1,JAX,2017,2025-08-15 19:16:49
MLB,Paul Posluszny,33,10,11,"1.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,JAX,2017,2025-08-15 19:16:49
RLB,Myles Jack,22,1,16,"2.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,JAX,2017,2025-08-15 19:16:49
LCB,Jalen Ramsey*+,23,1,16,"0.0 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1,JAX,2017,2025-08-15 19:16:49
RCB,A.J. Bouye*,26,4,16,"0.0 sacks, 6 interceptions, 0 fumbles recovered",,Starters_1,JAX,2017,2025-08-15 19:16:49
SS,Tashaun Gipson,27,5,16,"0.0 sacks, 4 interceptions, 1 fumble recovered",,Starters_1,JAX,2017,2025-08-15 19:16:49
FS,Barry Church,29,7,16,"1.5 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1,JAX,2017,2025-08-15 19:16:49
