Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
JAX,2007,QB,David Garrard,29,5,12,"208 for 325, 2,509 yards, 18 td, 3 int, & 49 rushes for 185 yards and 1 td",,Starters_1
JAX,2007,RB,Fred Taylor*,31,9,15,"223 rushes for 1,202 yards, 5 td, & 9 catches for 58 yards and 0 td",,Starters_1
JAX,2007,FB,Greg Jones,26,3,11,"42 rushes for 119 yards, 2 td, & 11 catches for 99 yards and 2 td",,Starters_1
JAX,2007,WR,Dennis Northcutt,30,7,11,"44 catches for 601 yards, 4 td, & 6 rushes for 27 yards and 0 td",,Starters_1
JAX,2007,WR,Ernest Wilford,28,3,14,"45 catches for 518 yards, 3 td",,Starters_1
JAX,2007,TE,Marcedes Lewis,23,1,16,"37 catches for 391 yards, 2 td",,Starters_1
JAX,2007,LT,Khalif Barnes,25,2,14,,,Starters_1
JAX,2007,LG,Vince Manuwai,27,4,15,,,Starters_1
JAX,2007,C,Brad Meester,30,7,11,,,Starters_1
JAX,2007,RG,Maurice Williams,28,6,10,,,Starters_1
JAX,2007,RT,Tony Pashos,27,3,15,,,Starters_1
JAX,2007,LDE,Bobby McCray,26,3,9,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
JAX,2007,LDT,Marcus Stroud,29,6,9,"3.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
JAX,2007,RDT,John Henderson,28,5,15,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
JAX,2007,RDE,Paul Spicer,32,8,12,"7.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
JAX,2007,LLB,Clint Ingram,24,1,11,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
JAX,2007,MLB,Mike Peterson,31,8,10,"2.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
JAX,2007,RLB,Daryl Smith,25,3,15,"1.5 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
JAX,2007,LCB,Rashean Mathis,27,4,14,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
JAX,2007,RCB,Brian Williams,28,5,14,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1
JAX,2007,SS,Sammy Knight,32,10,15,"0.0 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1
JAX,2007,FS,Reggie Nelson,24,Rook,15,"1.0 sacks, 5 interceptions, 0 fumbles recovered",,Starters_1
