Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Trevor Lawrence,24,2,16,"370 for 564, 4,016 yards, 21 td, 14 int, & 70 rushes for 339 yards and 4 td",,Starters_1,JAX,2023,2025-08-15 19:17:36
RB,Travis Etienne,24,1,17,"267 rushes for 1,008 yards, 11 td, & 58 catches for 476 yards and 1 td",,Starters_1,JAX,2023,2025-08-15 19:17:36
WR,Christian Kirk,27,5,12,"57 catches for 787 yards, 3 td, & 1 rush for 6 yards and 0 td",,Starters_1,JAX,2023,2025-08-15 19:17:36
WR,Calvin Ridley,29,5,17,"76 catches for 1,016 yards, 8 td, & 9 rushes for 23 yards and 0 td",,Starters_1,JAX,2023,2025-08-15 19:17:36
TE,Evan Engram*,29,6,15,"114 catches for 963 yards, 4 td",,Starters_1,JAX,2023,2025-08-15 19:17:36
TE,Luke Farrell,26,2,8,"13 catches for 155 yards, 0 td",,Starters_1,JAX,2023,2025-08-15 19:17:36
LT,Cam Robinson,28,6,9,,,Starters_1,JAX,2023,2025-08-15 19:17:36
LG,Tyler Shatley,32,9,6,,,Starters_1,JAX,2023,2025-08-15 19:17:36
C,Luke Fortner,25,1,17,,,Starters_1,JAX,2023,2025-08-15 19:17:36
RG,Brandon Scherff,32,8,17,,,Starters_1,JAX,2023,2025-08-15 19:17:36
RT,Anton Harrison,21,Rook,17,,,Starters_1,JAX,2023,2025-08-15 19:17:36
LDE,Roy Robertson-Harris,30,6,17,"3.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,JAX,2023,2025-08-15 19:17:36
NT,Folorunso Fatukasi,28,5,16,,,Starters_1,JAX,2023,2025-08-15 19:17:36
RDE,Adam Gotsis,31,7,7,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,JAX,2023,2025-08-15 19:17:36
LOLB,Josh Hines-Allen*,26,4,17,"17.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1,JAX,2023,2025-08-15 19:17:36
LILB,Foyesade Oluokun,28,5,17,"2.5 sacks, 1 interception, 3 fumbles recovered",,Starters_1,JAX,2023,2025-08-15 19:17:36
RILB,Devin Lloyd,25,1,15,"0.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,JAX,2023,2025-08-15 19:17:36
ROLB,Travon Walker,23,1,17,"10.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,JAX,2023,2025-08-15 19:17:36
LCB,Darious Williams,30,5,17,"0.0 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1,JAX,2023,2025-08-15 19:17:36
RCB,Tyson Campbell,23,2,11,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,JAX,2023,2025-08-15 19:17:36
SS,Rayshawn Jenkins,29,6,17,"1.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,JAX,2023,2025-08-15 19:17:36
FS,Andre Cisco,23,2,15,"0.5 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1,JAX,2023,2025-08-15 19:17:36
