Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Chad Henne,28,5,13,"305 for 503, 3,241 yards, 13 td, 14 int, & 27 rushes for 77 yards and 0 td",,Starters_1,JAX,2013,2025-08-15 19:16:17
RB,Maurice Jones-Drew,28,7,15,"234 rushes for 803 yards, 5 td, & 43 catches for 314 yards and 0 td",,Starters_1,JAX,2013,2025-08-15 19:16:17
RB,Will Ta'ufo'ou,27,1,7,"1 rush for 1 yards, 0 td, & 10 catches for 40 yards and 0 td",,Starters_1,JAX,2013,2025-08-15 19:16:17
WR,Mike Brown,24,1,6,"32 catches for 446 yards, 2 td",,Starters_1,JAX,2013,2025-08-15 19:16:17
WR,Cecil Shorts,26,2,13,"66 catches for 777 yards, 3 td",,Starters_1,JAX,2013,2025-08-15 19:16:17
TE,Marcedes Lewis,29,7,11,"25 catches for 359 yards, 4 td",,Starters_1,JAX,2013,2025-08-15 19:16:17
LT,Cameron Bradfield,26,2,11,,,Starters_1,JAX,2013,2025-08-15 19:16:17
LG,Will Rackley,24,2,11,,,Starters_1,JAX,2013,2025-08-15 19:16:17
C,Brad Meester,36,13,16,1 fumble recovered,,Starters_1,JAX,2013,2025-08-15 19:16:17
RG,Uche Nwaneri,29,6,16,,,Starters_1,JAX,2013,2025-08-15 19:16:17
RT,Austin Pasztor,23,1,12,,,Starters_1,JAX,2013,2025-08-15 19:16:17
LDE,Tyson Alualu,26,3,16,"1.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,JAX,2013,2025-08-15 19:16:17
NT,Roy Miller,26,4,14,,,Starters_1,JAX,2013,2025-08-15 19:16:17
RDE,Sen'Derrick Marks,26,4,16,"4.0 sacks, 0 interceptions, 3 fumbles recovered",,Starters_1,JAX,2013,2025-08-15 19:16:17
LOLB,Jason Babin,33,9,16,"7.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,JAX,2013,2025-08-15 19:16:17
LILB,Geno Hayes,26,5,14,"1.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,JAX,2013,2025-08-15 19:16:17
RILB,Paul Posluszny*,29,6,15,"3.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,JAX,2013,2025-08-15 19:16:17
ROLB,Russell Allen,27,4,13,"1.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,JAX,2013,2025-08-15 19:16:17
LCB,Will Blackmon,29,7,8,"1.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,JAX,2013,2025-08-15 19:16:17
RCB,Alan Ball,28,6,15,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,JAX,2013,2025-08-15 19:16:17
SS,Johnathan Cyprien,23,Rook,15,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,JAX,2013,2025-08-15 19:16:17
FS,Josh Evans,22,Rook,11,,,Starters_1,JAX,2013,2025-08-15 19:16:17
