Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
JAX,2006,QB,David Garrard,28,4,10,"145 for 241, 1,735 yards, 10 td, 9 int, & 47 rushes for 250 yards and 0 td",,Starters_1
JAX,2006,RB,Fred Taylor,30,8,15,"231 rushes for 1,146 yards, 5 td, & 23 catches for 242 yards and 1 td",,Starters_1
JAX,2006,WR,Ernest Wilford,27,2,12,"36 catches for 524 yards, 2 td",,Starters_1
JAX,2006,WR,Reggie Williams,23,2,14,"52 catches for 616 yards, 4 td, & 7 rushes for 33 yards and 0 td",,Starters_1
JAX,2006,TE,Kyle Brady,34,11,14,"5 catches for 37 yards, 0 td",,Starters_1
JAX,2006,TE,George Wrighster,25,3,10,"39 catches for 353 yards, 3 td",,Starters_1
JAX,2006,LT,Khalif Barnes,24,1,15,,,Starters_1
JAX,2006,LG,Vince Manuwai,26,3,16,1 fumble recovered,,Starters_1
JAX,2006,C,Brad Meester,29,6,16,,,Starters_1
JAX,2006,RG,Chris Naeole,32,9,16,,,Starters_1
JAX,2006,RT,Maurice Williams,27,5,16,,,Starters_1
JAX,2006,LDE,Bobby McCray,25,2,12,"10.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
JAX,2006,LDT,Marcus Stroud,28,5,11,"2.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
JAX,2006,RDT,John Henderson*,27,4,16,"3.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
JAX,2006,RDE,Paul Spicer,31,7,16,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
JAX,2006,LLB,Clint Ingram,23,Rook,11,"1.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1
JAX,2006,MLB,Daryl Smith,24,2,16,"3.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
JAX,2006,RLB,Nick Greisen,27,4,10,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
JAX,2006,LCB,Rashean Mathis*+,26,3,16,"0.0 sacks, 8 interceptions, 0 fumbles recovered",,Starters_1
JAX,2006,RCB,Brian Williams,27,4,15,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
JAX,2006,SS,Donovin Darius,31,8,10,,,Starters_1
JAX,2006,FS,Deon Grant,27,5,16,"0.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1
