Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
PHI,2008,QB,Donovan McNabb,32,9,16,"345 for 571, 3,916 yards, 23 td, 11 int, & 39 rushes for 147 yards and 2 td",,Starters_1
PHI,2008,RB,Brian Westbrook,29,6,14,"233 rushes for 936 yards, 9 td, & 54 catches for 402 yards and 5 td",,Starters_1
PHI,2008,WR,Kevin Curtis,30,5,8,"33 catches for 390 yards, 2 td",,Starters_1
PHI,2008,WR,DeSean Jackson,22,Rook,15,"62 catches for 912 yards, 2 td, & 17 rushes for 96 yards and 1 td",,Starters_1
PHI,2008,TE,Brent Celek,23,1,7,"27 catches for 318 yards, 1 td",,Starters_1
PHI,2008,TE,L.J. Smith,28,5,12,"37 catches for 298 yards, 3 td",,Starters_1
PHI,2008,LT,Tra Thomas,34,10,16,,,Starters_1
PHI,2008,LG,Todd Herremans,26,3,15,,,Starters_1
PHI,2008,C,Jamaal Jackson,28,3,16,,,Starters_1
PHI,2008,RG,Max Jean-Gilles,25,1,10,,,Starters_1
PHI,2008,RT,Jon Runyan,35,12,16,,,Starters_1
PHI,2008,LDE,Juqua Parker,30,7,16,"5.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
PHI,2008,LDT,Mike Patterson,25,3,16,"0.5 sacks, 1 interception, 1 fumble recovered",,Starters_1
PHI,2008,RDT,Brodrick Bunkley,25,2,16,"2.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
PHI,2008,RDE,Trent Cole,26,3,16,"9.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
PHI,2008,LLB,Chris Gocong,25,1,12,"2.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
PHI,2008,MLB,Stewart Bradley,25,1,16,"1.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
PHI,2008,RLB,Omar Gaither,24,2,10,"2.5 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
PHI,2008,LCB,Asante Samuel*,27,5,15,"0.0 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1
PHI,2008,RCB,Sheldon Brown,29,6,15,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
PHI,2008,SS,Quintin Mikell,28,5,16,"2.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1
PHI,2008,FS,Brian Dawkins*,35,12,16,"3.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
