Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
PHI,1979,QB,Ron Jaworski,28,5,16,"190 for 374, 2,669 yards, 18 td, 12 int, & 43 rushes for 119 yards and 2 td",,Starters_1
PHI,1979,RB,Wilbert Montgomery*,25,2,16,"338 rushes for 1,512 yards, 9 td, & 41 catches for 494 yards and 5 td",,Starters_1
PHI,1979,FB,Leroy Harris,25,2,13,"107 rushes for 504 yards, 2 td, & 22 catches for 107 yards and 0 td",,Starters_1
PHI,1979,WR,Harold Carmichael*,30,8,16,"52 catches for 872 yards, 11 td, & 1 rush for yards and 0 td",,Starters_1
PHI,1979,WR,Charlie Smith,29,5,12,"24 catches for 399 yards, 1 td",,Starters_1
PHI,1979,TE,Keith Krepfle,27,4,16,"41 catches for 760 yards, 3 td",,Starters_1
PHI,1979,LT,Stan Walters*,31,7,16,,,Starters_1
PHI,1979,LG,Wade Key,33,9,10,,,Starters_1
PHI,1979,C,Guy Morriss,28,6,16,,,Starters_1
PHI,1979,RG,Woody Peoples,36,11,16,,,Starters_1
PHI,1979,RT,Jerry Sisemore*,28,6,16,2 fumbles recovered,,Starters_1
PHI,1979,LDE,Claude Humphrey,35,11,16,,,Starters_1
PHI,1979,NT,Charlie Johnson*,27,2,16,"0 interceptions, 2 fumbles recovered",,Starters_1
PHI,1979,RDE,Carl Hairston,27,3,15,,,Starters_1
PHI,1979,LLB,John Bunting,29,7,15,"2 interceptions, 0 fumbles recovered",,Starters_1
PHI,1979,LILB,Terry Tautolo,25,3,8,,,Starters_1
PHI,1979,RILB,Frank LeMaster,27,5,16,"0 interceptions, 1 fumble recovered",,Starters_1
PHI,1979,RLB,Reggie Wilkes,23,1,16,"2 interceptions, 2 fumbles recovered",,Starters_1
PHI,1979,LCB,Bob Howard,35,12,16,"3 interceptions, 0 fumbles recovered",,Starters_1
PHI,1979,RCB,Herm Edwards,25,2,16,"3 interceptions, 1 fumble recovered",,Starters_1
PHI,1979,SS,Randy Logan,28,6,16,"3 interceptions, 0 fumbles recovered",,Starters_1
PHI,1979,FS,Brenard Wilson,24,Rook,14,"4 interceptions, 1 fumble recovered",,Starters_1
