Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Carson Wentz*,25,1,13,"265 for 440, 3,296 yards, 33 td, 7 int, & 64 rushes for 299 yards and 0 td",,Starters_1,PHI,2017,2025-08-15 19:35:10
RB,LeGarrette Blount,31,7,11,"173 rushes for 766 yards, 2 td, & 8 catches for 50 yards and 1 td",,Starters_1,PHI,2017,2025-08-15 19:35:10
WR,Nelson Agholor,24,2,10,"62 catches for 768 yards, 8 td, & 1 rush for 7 yards and 0 td",,Starters_1,PHI,2017,2025-08-15 19:35:10
WR,Alshon Jeffery,27,5,16,"57 catches for 789 yards, 9 td",,Starters_1,PHI,2017,2025-08-15 19:35:10
WR,Torrey Smith,28,6,14,"36 catches for 430 yards, 2 td, & 1 rush for -3 yards and 0 td",,Starters_1,PHI,2017,2025-08-15 19:35:10
TE,Zach Ertz*,27,4,13,"74 catches for 824 yards, 8 td",,Starters_1,PHI,2017,2025-08-15 19:35:10
LT,Halapoulivaati Vaitai,24,1,10,,,Starters_1,PHI,2017,2025-08-15 19:35:10
LG,Stefen Wisniewski,28,6,11,,,Starters_1,PHI,2017,2025-08-15 19:35:10
C,Jason Kelce+,30,6,16,,,Starters_1,PHI,2017,2025-08-15 19:35:10
RG,Brandon Brooks*,28,5,16,,,Starters_1,PHI,2017,2025-08-15 19:35:10
RT,Lane Johnson*+,27,4,15,1 fumble recovered,,Starters_1,PHI,2017,2025-08-15 19:35:10
LDE,Vinny Curry,29,5,16,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,PHI,2017,2025-08-15 19:35:10
LDT,Timmy Jernigan,25,3,15,"2.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,PHI,2017,2025-08-15 19:35:10
RDT,Fletcher Cox*,27,5,14,"5.5 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,PHI,2017,2025-08-15 19:35:10
RDE,Brandon Graham,29,7,15,"9.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,PHI,2017,2025-08-15 19:35:10
LLB,Mychal Kendricks,27,5,13,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,PHI,2017,2025-08-15 19:35:10
MLB,Jordan Hicks,25,2,7,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,PHI,2017,2025-08-15 19:35:10
RLB,Nigel Bradham,28,5,15,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,PHI,2017,2025-08-15 19:35:10
LCB,Jalen Mills,23,1,15,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,PHI,2017,2025-08-15 19:35:10
RCB,Ronald Darby,23,2,7,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,PHI,2017,2025-08-15 19:35:10
SS,Rodney McLeod,27,5,14,"0.0 sacks, 3 interceptions, 1 fumble recovered",,Starters_1,PHI,2017,2025-08-15 19:35:10
FS,Malcolm Jenkins*,30,8,16,"1.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,PHI,2017,2025-08-15 19:35:10
