Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Carson Wentz,27,3,16,"388 for 607, 4,039 yards, 27 td, 7 int, & 62 rushes for 243 yards and 1 td",,Starters_1,PHI,2019,2025-08-15 19:35:26
RB,Miles Sanders,22,Rook,11,"179 rushes for 818 yards, 3 td, & 50 catches for 509 yards and 3 td",,Starters_1,PHI,2019,2025-08-15 19:35:26
WR,Nelson Agholor,26,4,10,"39 catches for 363 yards, 3 td, & 2 rushes for 7 yards and 0 td",,Starters_1,PHI,2019,2025-08-15 19:35:26
WR,Alshon Jeffery,29,7,10,"43 catches for 490 yards, 4 td, & 1 rush for 2 yards and 1 td",,Starters_1,PHI,2019,2025-08-15 19:35:26
TE,Zach Ertz*,29,6,15,"88 catches for 916 yards, 6 td",,Starters_1,PHI,2019,2025-08-15 19:35:26
TE,Dallas Goedert,24,1,9,"58 catches for 607 yards, 5 td",,Starters_1,PHI,2019,2025-08-15 19:35:26
LT,Jason Peters,37,15,13,,,Starters_1,PHI,2019,2025-08-15 19:35:26
LG,Isaac Seumalo,26,3,16,1 fumble recovered,,Starters_1,PHI,2019,2025-08-15 19:35:26
C,Jason Kelce*+,32,8,16,,,Starters_1,PHI,2019,2025-08-15 19:35:26
RG,Brandon Brooks*,30,7,16,,,Starters_1,PHI,2019,2025-08-15 19:35:26
RT,Lane Johnson*,29,6,12,,,Starters_1,PHI,2019,2025-08-15 19:35:26
LDE,Derek Barnett,23,2,14,"6.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,PHI,2019,2025-08-15 19:35:26
LDT,Timmy Jernigan,27,5,9,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,PHI,2019,2025-08-15 19:35:26
RDT,Fletcher Cox*,29,7,16,"3.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,PHI,2019,2025-08-15 19:35:26
RDE,Brandon Graham,31,9,16,"8.5 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,PHI,2019,2025-08-15 19:35:26
LLB,Kamu Grugier-Hill,25,3,6,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,PHI,2019,2025-08-15 19:35:26
MLB,Nigel Bradham,30,7,12,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,PHI,2019,2025-08-15 19:35:26
RLB,Nathan Gerry,24,2,12,"2.5 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,PHI,2019,2025-08-15 19:35:26
LCB,Jalen Mills,25,3,9,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,PHI,2019,2025-08-15 19:35:26
RCB,Ronald Darby,25,4,11,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,PHI,2019,2025-08-15 19:35:26
SS,Rodney McLeod,29,7,16,"1.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,PHI,2019,2025-08-15 19:35:26
FS,Malcolm Jenkins,32,10,16,"2.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,PHI,2019,2025-08-15 19:35:26
