Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
PHI,1994,QB,Randall Cunningham,31,9,14,"265 for 490, 3,229 yards, 16 td, 13 int, & 65 rushes for 288 yards and 3 td",,Starters_1
PHI,1994,RB,Herschel Walker,32,8,14,"113 rushes for 528 yards, 5 td, & 50 catches for 500 yards and 2 td",,Starters_1
PHI,1994,WR,Fred Barnett,28,4,16,"78 catches for 1,127 yards, 5 td",,Starters_1
PHI,1994,WR,Calvin Williams,27,4,14,"58 catches for 813 yards, 3 td, & 2 rushes for 11 yards and 0 td",,Starters_1
PHI,1994,TE,Mark Bavaro,31,9,11,"17 catches for 215 yards, 3 td",,Starters_1
PHI,1994,TE,Maurice Johnson,27,3,10,"21 catches for 204 yards, 2 td",,Starters_1
PHI,1994,LT,Bernard Williams,22,Rook,16,,,Starters_1
PHI,1994,LG,Antone Davis,27,3,14,,,Starters_1
PHI,1994,C,David Alexander,30,7,16,1 fumble recovered,,Starters_1
PHI,1994,RG,Lester Holmes,25,1,16,3 fumbles recovered,,Starters_1
PHI,1994,RT,Broderick Thompson,34,9,14,1 fumble recovered,,Starters_1
PHI,1994,LDE,William Fuller*,32,8,16,"9.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
PHI,1994,LDT,Andy Harmon,25,3,16,"9.0 sacks, 1 interception, 2 fumbles recovered",,Starters_1
PHI,1994,RDT,William Perry,32,9,16,,,Starters_1
PHI,1994,RDE,Greg Townsend,33,11,12,"2.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
PHI,1994,LLB,Bill Romanowski,28,6,15,"2.5 sacks, 2 interceptions, 1 fumble recovered",,Starters_1
PHI,1994,MLB,Byron Evans,30,7,10,"0.5 sacks, 1 interception, 1 fumble recovered",,Starters_1
PHI,1994,RLB,William Thomas,26,3,16,"6.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
PHI,1994,LCB,Mark McMillian,24,2,16,"0.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1
PHI,1994,RCB,Eric Allen*,29,6,16,"0.0 sacks, 3 interceptions, 1 fumble recovered",,Starters_1
PHI,1994,SS,Mike Zordich,31,7,16,"1.0 sacks, 4 interceptions, 3 fumbles recovered",,Starters_1
PHI,1994,FS,Greg Jackson,28,5,16,"0.0 sacks, 6 interceptions, 0 fumbles recovered",,Starters_1
