Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
PHI,2000,QB,Donovan McNabb*,24,1,16,"330 for 569, 3,365 yards, 21 td, 13 int, & 86 rushes for 629 yards and 6 td",,Starters_1
PHI,2000,RB,Darnell Autry,24,3,7,"112 rushes for 334 yards, 3 td, & 24 catches for 275 yards and 1 td",,Starters_1
PHI,2000,FB,Cecil Martin,25,1,9,"13 rushes for 77 yards, 0 td, & 31 catches for 219 yards and 0 td",,Starters_1
PHI,2000,WR,Charles Johnson,28,6,16,"56 catches for 642 yards, 7 td, & 5 rushes for 18 yards and 0 td",,Starters_1
PHI,2000,WR,Torrance Small,30,8,14,"40 catches for 569 yards, 3 td, & 1 rush for 1 yards and 0 td",,Starters_1
PHI,2000,TE,Chad Lewis*,29,3,16,"69 catches for 735 yards, 3 td",,Starters_1
PHI,2000,LT,Tra Thomas,26,2,16,,,Starters_1
PHI,2000,LG,John Welbourn,24,1,16,1 fumble recovered,,Starters_1
PHI,2000,C,Bubba Miller,27,3,16,,,Starters_1
PHI,2000,RG,Jermane Mayberry,27,4,16,,,Starters_1
PHI,2000,RT,Jon Runyan,27,4,16,1 fumble recovered,,Starters_1
PHI,2000,LDE,Brandon Whiting,24,2,11,"3.5 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
PHI,2000,LDT,Corey Simon,23,Rook,16,"9.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
PHI,2000,RDT,Hollis Thomas,26,4,16,"4.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
PHI,2000,RDE,Hugh Douglas*+,29,5,15,"15.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
PHI,2000,LLB,Barry Gardner,24,1,13,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
PHI,2000,MLB,Jeremiah Trotter*+,23,2,16,"3.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
PHI,2000,RLB,Carlos Emmons,27,4,13,"0.5 sacks, 2 interceptions, 1 fumble recovered",,Starters_1
PHI,2000,LCB,Troy Vincent*,30,8,16,"1.0 sacks, 5 interceptions, 2 fumbles recovered",,Starters_1
PHI,2000,RCB,Bobby Taylor,27,5,15,"0.0 sacks, 3 interceptions, 1 fumble recovered",,Starters_1
PHI,2000,SS,Damon Moore,24,1,16,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1
PHI,2000,FS,Brian Dawkins,27,4,13,"2.0 sacks, 4 interceptions, 2 fumbles recovered",,Starters_1
