Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Jalen Hurts,26,4,15,"248 for 361, 2,903 yards, 18 td, 5 int, & 150 rushes for 630 yards and 14 td",,Starters_1,PHI,2024,2025-08-15 19:36:03
RB,Saquon Barkley*+,27,6,16,"345 rushes for 2,005 yards, 13 td, & 33 catches for 278 yards and 2 td",,Starters_1,PHI,2024,2025-08-15 19:36:03
WR,A.J. Brown,27,5,13,"67 catches for 1,079 yards, 7 td",,Starters_1,PHI,2024,2025-08-15 19:36:03
WR,DeVonta Smith,26,3,13,"68 catches for 833 yards, 8 td, & 1 rush for 1 yards and 0 td",,Starters_1,PHI,2024,2025-08-15 19:36:03
TE,Grant Calcaterra,26,2,13,"24 catches for 298 yards, 1 td",,Starters_1,PHI,2024,2025-08-15 19:36:03
TE,Dallas Goedert,29,6,10,"42 catches for 496 yards, 2 td",,Starters_1,PHI,2024,2025-08-15 19:36:03
LT,Jordan Mailata,27,4,12,,,Starters_1,PHI,2024,2025-08-15 19:36:03
LG,Landon Dickerson*,26,3,16,,,Starters_1,PHI,2024,2025-08-15 19:36:03
C,Cam Jurgens*,25,2,16,1 fumble recovered,,Starters_1,PHI,2024,2025-08-15 19:36:03
RG,Mekhi Becton,25,4,15,,,Starters_1,PHI,2024,2025-08-15 19:36:03
RT,Lane Johnson*,34,11,15,1 fumble recovered,,Starters_1,PHI,2024,2025-08-15 19:36:03
LDT,Jalen Carter*,23,1,15,"4.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,PHI,2024,2025-08-15 19:36:03
RDT,Jordan Davis,24,2,17,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,PHI,2024,2025-08-15 19:36:03
LOLB,Nolan Smith,23,1,10,"6.5 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,PHI,2024,2025-08-15 19:36:03
LLB,Zack Baun*+,28,4,16,"3.5 sacks, 1 interception, 1 fumble recovered",,Starters_1,PHI,2024,2025-08-15 19:36:03
MLB,Nakobe Dean,24,2,15,"3.0 sacks, 1 interception, 2 fumbles recovered",,Starters_1,PHI,2024,2025-08-15 19:36:03
RLB,Josh Sweat,27,6,15,"8.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,PHI,2024,2025-08-15 19:36:03
LCB,Quinyon Mitchell,23,Rook,16,,,Starters_1,PHI,2024,2025-08-15 19:36:03
RCB,Darius Slay,33,11,14,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,PHI,2024,2025-08-15 19:36:03
SS,C.J. Gardner-Johnson,27,5,16,"0.0 sacks, 6 interceptions, 0 fumbles recovered",,Starters_1,PHI,2024,2025-08-15 19:36:03
FS,Reed Blankenship,25,2,15,"0.0 sacks, 4 interceptions, 1 fumble recovered",,Starters_1,PHI,2024,2025-08-15 19:36:03
DB,Cooper DeJean,21,Rook,9,,,Starters_1,PHI,2024,2025-08-15 19:36:03
