Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
PHI,1984,QB,Ron Jaworski,33,10,13,"234 for 427, 2,754 yards, 16 td, 14 int, & 5 rushes for 18 yards and 1 td",,Starters_1
PHI,1984,RB,Wilbert Montgomery,30,7,15,"201 rushes for 789 yards, 2 td, & 60 catches for 501 yards and 0 td",,Starters_1
PHI,1984,FB,Hubie Oliver,27,3,15,"72 rushes for 263 yards, 0 td, & 32 catches for 142 yards and 0 td",,Starters_1
PHI,1984,WR,Kenny Jackson,22,Rook,9,"26 catches for 398 yards, 1 td",,Starters_1
PHI,1984,WR,Mike Quick*,25,2,14,"61 catches for 1,052 yards, 9 td, & 1 rush for -5 yards and 0 td",,Starters_1
PHI,1984,TE,John Spagnola,27,5,16,"65 catches for 701 yards, 1 td",,Starters_1
PHI,1984,LT,Dean Miraldi,26,2,16,,,Starters_1
PHI,1984,LG,Steve Kenney,29,4,11,,,Starters_1
PHI,1984,C,Mark Dennard,29,5,16,,,Starters_1
PHI,1984,RG,Ron Baker,30,6,16,1 fumble recovered,,Starters_1
PHI,1984,RT,Leonard Mitchell,26,3,14,,,Starters_1
PHI,1984,LDE,Dennis Harrison,28,6,16,"12.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
PHI,1984,NT,Ken Clarke,28,6,16,"10.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
PHI,1984,RDE,Greg Brown,27,3,16,"16.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
PHI,1984,LOLB,Reggie Wilkes,28,6,14,"2.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
PHI,1984,LILB,Jerry Robinson,28,5,15,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
PHI,1984,RILB,Anthony Griggs,24,2,16,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
PHI,1984,ROLB,Joel Williams,28,5,16,"1.5 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
PHI,1984,LCB,Elbert Foules,23,1,12,"0.0 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1
PHI,1984,RCB,Herm Edwards,30,7,16,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1
PHI,1984,SS,Ray Ellis,25,3,16,"0.0 sacks, 7 interceptions, 1 fumble recovered",,Starters_1
PHI,1984,FS,Wes Hopkins,23,1,15,"1.5 sacks, 5 interceptions, 3 fumbles recovered",,Starters_1
