Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
PHI,1980,QB,Ron Jaworski*,29,6,16,"257 for 451, 3,529 yards, 27 td, 12 int, & 27 rushes for 95 yards and 1 td",,Starters_1
PHI,1980,RB,Wilbert Montgomery,26,3,12,"193 rushes for 778 yards, 8 td, & 50 catches for 407 yards and 2 td",,Starters_1
PHI,1980,FB,Leroy Harris,26,3,15,"104 rushes for 341 yards, 3 td, & 15 catches for 207 yards and 1 td",,Starters_1
PHI,1980,WR,Harold Carmichael*,31,9,16,"48 catches for 815 yards, 9 td",,Starters_1
PHI,1980,WR,Charlie Smith,30,6,16,"47 catches for 825 yards, 3 td, & 5 rushes for 33 yards and 0 td",,Starters_1
PHI,1980,TE,Keith Krepfle,28,5,11,"30 catches for 450 yards, 4 td, & 1 rush for 2 yards and 0 td",,Starters_1
PHI,1980,LT,Stan Walters,32,8,16,,,Starters_1
PHI,1980,LG,Petey Perot,23,1,15,,,Starters_1
PHI,1980,C,Guy Morriss,29,7,16,,,Starters_1
PHI,1980,RG,Woody Peoples,37,12,16,,,Starters_1
PHI,1980,RT,Jerry Sisemore,29,7,16,,,Starters_1
PHI,1980,LDE,Dennis Harrison,24,2,15,,,Starters_1
PHI,1980,NT,Charlie Johnson*+,28,3,16,"3 interceptions, 0 fumbles recovered",,Starters_1
PHI,1980,RDE,Carl Hairston,28,4,16,"1 interception, 1 fumble recovered",,Starters_1
PHI,1980,LOLB,John Bunting,30,8,16,"0 interceptions, 1 fumble recovered",,Starters_1
PHI,1980,LILB,Bill Bergey,35,11,16,"1 interception, 2 fumbles recovered",,Starters_1
PHI,1980,RILB,Frank LeMaster,28,6,16,"1 interception, 0 fumbles recovered",,Starters_1
PHI,1980,ROLB,Jerry Robinson,24,1,16,"2 interceptions, 4 fumbles recovered",,Starters_1
PHI,1980,LCB,Roynell Young,23,Rook,16,"4 interceptions, 0 fumbles recovered",,Starters_1
PHI,1980,RCB,Herm Edwards,26,3,16,"3 interceptions, 0 fumbles recovered",,Starters_1
PHI,1980,SS,Randy Logan,29,7,16,"1 interception, 0 fumbles recovered",,Starters_1
PHI,1980,FS,Brenard Wilson,25,1,16,"6 interceptions, 0 fumbles recovered",,Starters_1
