Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
TAM,2003,QB,Brad Johnson,35,9,16,"354 for 570, 3,811 yards, 26 td, 21 int, & 25 rushes for 33 yards and 0 td",,Starters_1
TAM,2003,RB,Michael Pittman,28,5,13,"187 rushes for 751 yards, 0 td, & 75 catches for 597 yards and 2 td",,Starters_1
TAM,2003,FB,Jameel Cook,24,2,8,"1 rush for -1 yards, 0 td, & 20 catches for 120 yards and 1 td",,Starters_1
TAM,2003,WR,Keyshawn Johnson,31,7,10,"45 catches for 600 yards, 3 td",,Starters_1
TAM,2003,WR,Keenan McCardell*,33,11,16,"84 catches for 1,174 yards, 8 td",,Starters_1
TAM,2003,TE,Ken Dilger,32,8,15,"22 catches for 244 yards, 1 td",,Starters_1
TAM,2003,LT,Roman Oben,31,7,13,,,Starters_1
TAM,2003,LG,Kerry Jenkins,30,6,11,,,Starters_1
TAM,2003,C,John Wade,28,5,16,2 fumbles recovered,,Starters_1
TAM,2003,RG,Cosey Coleman,25,3,16,,,Starters_1
TAM,2003,RT,Kenyatta Walker,24,2,14,,,Starters_1
TAM,2003,LDE,Greg Spires,29,5,15,"3.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
TAM,2003,LDT,Anthony McFarland,26,4,16,"2.5 sacks, 1 interception, 1 fumble recovered",,Starters_1
TAM,2003,RDT,Warren Sapp*,31,8,15,"5.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
TAM,2003,RDE,Simeon Rice*,29,7,16,"15.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1
TAM,2003,LLB,Ryan Nece,24,1,10,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
TAM,2003,MLB,Shelton Quarles,32,6,11,"0.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
TAM,2003,RLB,Derrick Brooks*,30,8,16,"1.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1
TAM,2003,LCB,Ronde Barber,28,6,16,"1.5 sacks, 2 interceptions, 1 fumble recovered",,Starters_1
TAM,2003,RCB,Dwight Smith,25,2,16,"0.0 sacks, 5 interceptions, 0 fumbles recovered",,Starters_1
TAM,2003,SS,John Lynch,32,10,14,"0.5 sacks, 2 interceptions, 1 fumble recovered",,Starters_1
TAM,2003,FS,Jermaine Phillips,24,1,8,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
