Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
TAM,1976,QB,Steve Spurrier,31,9,12,"156 for 311, 1,628 yards, 7 td, 12 int, & 12 rushes for 48 yards and 0 td",,Starters_1
TAM,1976,RB,Louis Carter,23,1,8,"171 rushes for 521 yards, 1 td, & 20 catches for 135 yards and 0 td",,Starters_1
TAM,1976,FB,Ed Williams,26,2,10,"87 rushes for 324 yards, 2 td, & 23 catches for 166 yards and 0 td",,Starters_1
TAM,1976,WR,John McKay,23,1,13,"20 catches for 302 yards, 1 td",,Starters_1
TAM,1976,WR,Morris Owens,23,1,10,"30 catches for 390 yards, 6 td, & 2 rushes for 2 yards and 0 td",,Starters_1
TAM,1976,TE,Bob Moore,27,5,10,"23 catches for 281 yards, 0 td, & 2 rushes for 23 yards and 0 td",,Starters_1
TAM,1976,LT,Steve Young,23,Rook,11,2 fumbles recovered,,Starters_1
TAM,1976,LG,Howard Fest,30,8,14,,,Starters_1
TAM,1976,C,Dan Ryczek,27,3,13,,,Starters_1
TAM,1976,RG,Tom Alward,24,Rook,9,,,Starters_1
TAM,1976,RT,Mike Current,31,9,14,1 fumble recovered,,Starters_1
TAM,1976,LDE,Council Rudolph,26,4,13,"0 interceptions, 1 fumble recovered",,Starters_1
TAM,1976,LDT,Dave Pear,23,1,13,,,Starters_1
TAM,1976,RDT,Lee Roy Selmon,22,Rook,6,,,Starters_1
TAM,1976,RDE,Pat Toomay,28,6,14,"0 interceptions, 1 fumble recovered",,Starters_1
TAM,1976,LLB,Jimmy Gunn,28,6,11,"0 interceptions, 1 fumble recovered",,Starters_1
TAM,1976,MLB,Steve Reese,24,2,10,"0 interceptions, 2 fumbles recovered",,Starters_1
TAM,1976,RLB,Richard Wood,23,1,10,"0 interceptions, 2 fumbles recovered",,Starters_1
TAM,1976,LCB,Curtis Jordan,22,Rook,9,"2 interceptions, 1 fumble recovered",,Starters_1
TAM,1976,RCB,Danny Reece,21,Rook,10,"0 interceptions, 3 fumbles recovered",,Starters_1
TAM,1976,SS,Mark Cotney,24,1,13,"3 interceptions, 0 fumbles recovered",,Starters_1
TAM,1976,FS,Ken Stone,26,3,14,"2 interceptions, 0 fumbles recovered",,Starters_1
