Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Jameis Winston*,21,Rook,16,"312 for 535, 4,042 yards, 22 td, 15 int, & 54 rushes for 213 yards and 6 td",,Starters_1,TAM,2015,2025-08-15 19:49:04
RB,Doug Martin*+,26,3,16,"288 rushes for 1,402 yards, 6 td, & 33 catches for 271 yards and 1 td",,Starters_1,TAM,2015,2025-08-15 19:49:04
WR,Mike Evans,22,1,14,"74 catches for 1,206 yards, 3 td",,Starters_1,TAM,2015,2025-08-15 19:49:04
WR,Vincent Jackson,32,10,9,"33 catches for 543 yards, 3 td",,Starters_1,TAM,2015,2025-08-15 19:49:04
TE,Brandon Myers,30,6,6,"12 catches for 127 yards, 0 td",,Starters_1,TAM,2015,2025-08-15 19:49:04
TE,Luke Stocker,27,4,13,"9 catches for 61 yards, 1 td",,Starters_1,TAM,2015,2025-08-15 19:49:04
LT,Donovan Smith,22,Rook,16,,,Starters_1,TAM,2015,2025-08-15 19:49:04
LG,Logan Mankins*,33,10,15,,,Starters_1,TAM,2015,2025-08-15 19:49:04
C,Joe Hawley,27,5,14,1 fumble recovered,,Starters_1,TAM,2015,2025-08-15 19:49:04
RG,Ali Marpet,22,Rook,13,,,Starters_1,TAM,2015,2025-08-15 19:49:04
RT,Gosder Cherilus,31,7,13,,,Starters_1,TAM,2015,2025-08-15 19:49:04
LDE,William Gholston,24,2,11,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,TAM,2015,2025-08-15 19:49:04
LDT,Gerald McCoy*,27,5,15,"8.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,TAM,2015,2025-08-15 19:49:04
RDT,Akeem Spence,24,2,7,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,TAM,2015,2025-08-15 19:49:04
RDE,Jacquies Smith,25,1,11,"7.0 sacks, 0 interceptions, 3 fumbles recovered",,Starters_1,TAM,2015,2025-08-15 19:49:04
LLB,Danny Lansanah,30,7,11,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,TAM,2015,2025-08-15 19:49:04
MLB,Kwon Alexander,21,Rook,12,"3.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,TAM,2015,2025-08-15 19:49:04
RLB,Lavonte David*,25,3,16,"3.0 sacks, 3 interceptions, 2 fumbles recovered",,Starters_1,TAM,2015,2025-08-15 19:49:04
LCB,Sterling Moore,25,4,9,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,TAM,2015,2025-08-15 19:49:04
RCB,Jude Adjei-Barimah,23,Rook,7,,,Starters_1,TAM,2015,2025-08-15 19:49:04
SS,Chris Conte,26,4,13,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,TAM,2015,2025-08-15 19:49:04
FS,Bradley McDougald,25,2,15,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,TAM,2015,2025-08-15 19:49:04
