Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Tom Brady,43,20,16,"401 for 610, 4,633 yards, 40 td, 12 int, & 30 rushes for 6 yards and 3 td",,Starters_1,TAM,2020,2025-08-15 19:49:39
RB,Ronald Jones II,23,2,13,"192 rushes for 978 yards, 7 td, & 28 catches for 165 yards and 1 td",,Starters_1,TAM,2020,2025-08-15 19:49:39
WR,Mike Evans,27,6,16,"70 catches for 1,006 yards, 13 td",,Starters_1,TAM,2020,2025-08-15 19:49:39
WR,Chris Godwin,24,3,12,"65 catches for 840 yards, 7 td",,Starters_1,TAM,2020,2025-08-15 19:49:39
WR,Scott Miller,23,1,5,"33 catches for 501 yards, 3 td, & 3 rushes for 14 yards and 0 td",,Starters_1,TAM,2020,2025-08-15 19:49:39
TE,Rob Gronkowski,31,10,16,"45 catches for 623 yards, 7 td",,Starters_1,TAM,2020,2025-08-15 19:49:39
LT,Donovan Smith,27,5,15,,,Starters_1,TAM,2020,2025-08-15 19:49:39
LG,Ali Marpet,27,5,13,,,Starters_1,TAM,2020,2025-08-15 19:49:39
C,Ryan Jensen,29,6,16,,,Starters_1,TAM,2020,2025-08-15 19:49:39
RG,Alex Cappa,25,2,16,,,Starters_1,TAM,2020,2025-08-15 19:49:39
RT,Tristan Wirfs,21,Rook,16,,,Starters_1,TAM,2020,2025-08-15 19:49:39
LDE,Ndamukong Suh,33,10,16,"6.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,TAM,2020,2025-08-15 19:49:39
NT,Rakeem Nunez-Roches,27,5,11,,,Starters_1,TAM,2020,2025-08-15 19:49:39
RDE,William Gholston,29,7,12,"3.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,TAM,2020,2025-08-15 19:49:39
LOLB,Jason Pierre-Paul*,31,10,16,"9.5 sacks, 2 interceptions, 2 fumbles recovered",,Starters_1,TAM,2020,2025-08-15 19:49:39
LILB,Devin White,22,1,15,"9.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,TAM,2020,2025-08-15 19:49:39
RILB,Lavonte David,30,8,16,"1.5 sacks, 1 interception, 2 fumbles recovered",,Starters_1,TAM,2020,2025-08-15 19:49:39
ROLB,Shaquil Barrett,28,5,15,"8.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,TAM,2020,2025-08-15 19:49:39
LCB,Carlton Davis,24,2,14,"0.0 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1,TAM,2020,2025-08-15 19:49:39
RCB,Sean Murphy-Bunting,23,1,13,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,TAM,2020,2025-08-15 19:49:39
SS,Antoine Winfield Jr.,22,Rook,16,"3.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,TAM,2020,2025-08-15 19:49:39
FS,Jordan Whitehead,23,2,16,"2.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,TAM,2020,2025-08-15 19:49:39
