Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
TAM,1999,QB,Trent Dilfer,27,5,10,"146 for 244, 1,619 yards, 11 td, 11 int, & 35 rushes for 144 yards and 0 td",,Starters_1
TAM,1999,RB,Warrick Dunn,24,2,15,"195 rushes for 616 yards, 0 td, & 64 catches for 589 yards and 2 td",,Starters_1
TAM,1999,FB,Mike Alstott*+,26,3,16,"242 rushes for 949 yards, 7 td, & 27 catches for 239 yards and 2 td",,Starters_1
TAM,1999,WR,Bert Emanuel,29,5,10,"22 catches for 238 yards, 1 td",,Starters_1
TAM,1999,WR,Jacquez Green,23,1,10,"56 catches for 791 yards, 3 td, & 3 rushes for 8 yards and 0 td",,Starters_1
TAM,1999,TE,Dave Moore,30,7,16,"23 catches for 276 yards, 5 td",,Starters_1
TAM,1999,LT,Paul Gruber,34,11,16,,,Starters_1
TAM,1999,LG,Jorge Diaz,26,3,11,1 fumble recovered,,Starters_1
TAM,1999,C,Tony Mayberry*,32,9,16,,,Starters_1
TAM,1999,RG,Frank Middleton,25,2,16,,,Starters_1
TAM,1999,RT,Jerry Wunsch,25,2,13,,,Starters_1
TAM,1999,LDE,Chidi Ahanotu,29,6,15,"6.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
TAM,1999,LDT,Brad Culpepper,30,7,16,"6.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
TAM,1999,RDT,Warren Sapp*+,27,4,15,"12.5 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
TAM,1999,RDE,Steve White,26,3,13,"2.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
TAM,1999,LLB,Shelton Quarles,28,2,14,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
TAM,1999,MLB,Hardy Nickerson*,34,12,16,"0.5 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1
TAM,1999,RLB,Derrick Brooks*+,26,4,16,"2.0 sacks, 4 interceptions, 2 fumbles recovered",,Starters_1
TAM,1999,LCB,Donnie Abraham,26,3,16,"2.0 sacks, 7 interceptions, 0 fumbles recovered",,Starters_1
TAM,1999,RCB,Ronde Barber,24,2,15,"1.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1
TAM,1999,SS,John Lynch*+,28,6,16,"0.5 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1
TAM,1999,FS,Damien Robinson,26,1,16,"0.5 sacks, 2 interceptions, 2 fumbles recovered",,Starters_1
