Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Baker Mayfield*,28,5,17,"364 for 566, 4,044 yards, 28 td, 10 int, & 62 rushes for 163 yards and 1 td",,Starters_1,TAM,2023,2025-08-15 19:50:01
RB,Rachaad White,24,1,17,"272 rushes for 990 yards, 6 td, & 64 catches for 549 yards and 3 td",,Starters_1,TAM,2023,2025-08-15 19:50:01
WR,Mike Evans*,30,9,17,"79 catches for 1,255 yards, 13 td",,Starters_1,TAM,2023,2025-08-15 19:50:01
WR,Chris Godwin,27,6,17,"83 catches for 1,024 yards, 2 td, & 4 rushes for 38 yards and 1 td",,Starters_1,TAM,2023,2025-08-15 19:50:01
WR,Trey Palmer,22,Rook,8,"39 catches for 385 yards, 3 td, & 3 rushes for 22 yards and 0 td",,Starters_1,TAM,2023,2025-08-15 19:50:01
TE,Cade Otton,24,1,17,"47 catches for 455 yards, 4 td",,Starters_1,TAM,2023,2025-08-15 19:50:01
LT,Tristan Wirfs*,24,3,17,1 fumble recovered,,Starters_1,TAM,2023,2025-08-15 19:50:01
LG,Aaron Stinnie,29,5,11,,,Starters_1,TAM,2023,2025-08-15 19:50:01
C,Robert Hainsey,25,2,17,2 fumbles recovered,,Starters_1,TAM,2023,2025-08-15 19:50:01
RG,Cody Mauch,24,Rook,17,,,Starters_1,TAM,2023,2025-08-15 19:50:01
RT,Luke Goedeke,25,1,17,,,Starters_1,TAM,2023,2025-08-15 19:50:01
LDE,Calijah Kancey,22,Rook,14,"4.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,TAM,2023,2025-08-15 19:50:01
NT,Vita Vea,28,5,15,"5.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,TAM,2023,2025-08-15 19:50:01
RDE,Logan Hall,23,1,13,"0.5 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,TAM,2023,2025-08-15 19:50:01
LOLB,Shaquil Barrett,31,8,16,"4.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1,TAM,2023,2025-08-15 19:50:01
LILB,Devin White,25,4,13,"2.5 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,TAM,2023,2025-08-15 19:50:01
RILB,Lavonte David,33,11,15,"4.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,TAM,2023,2025-08-15 19:50:01
LCB,Jamel Dean,27,4,13,"0.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,TAM,2023,2025-08-15 19:50:01
RCB,Carlton Davis,27,5,12,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,TAM,2023,2025-08-15 19:50:01
SS,Antoine Winfield Jr.+,25,3,17,"6.0 sacks, 3 interceptions, 4 fumbles recovered",,Starters_1,TAM,2023,2025-08-15 19:50:01
FS,Ryan Neal,28,5,13,,,Starters_1,TAM,2023,2025-08-15 19:50:01
