Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Jameis Winston,25,4,16,"380 for 626, 5,109 yards, 33 td, 30 int, & 59 rushes for 250 yards and 1 td",,Starters_1,TAM,2019,2025-08-15 19:49:32
RB,Ronald Jones II,22,1,9,"172 rushes for 724 yards, 6 td, & 31 catches for 309 yards and 0 td",,Starters_1,TAM,2019,2025-08-15 19:49:32
WR,Mike Evans*,26,5,13,"67 catches for 1,157 yards, 8 td",,Starters_1,TAM,2019,2025-08-15 19:49:32
WR,Chris Godwin*,23,2,14,"86 catches for 1,333 yards, 9 td, & 1 rush for 8 yards and 0 td",,Starters_1,TAM,2019,2025-08-15 19:49:32
TE,Cameron Brate,28,5,6,"36 catches for 311 yards, 4 td",,Starters_1,TAM,2019,2025-08-15 19:49:32
TE,O.J. Howard,25,2,14,"34 catches for 459 yards, 1 td",,Starters_1,TAM,2019,2025-08-15 19:49:32
LT,Donovan Smith,26,4,15,,,Starters_1,TAM,2019,2025-08-15 19:49:32
LG,Ali Marpet,26,4,16,,,Starters_1,TAM,2019,2025-08-15 19:49:32
C,Ryan Jensen,28,5,16,4 fumbles recovered,,Starters_1,TAM,2019,2025-08-15 19:49:32
RG,Alex Cappa,24,1,13,,,Starters_1,TAM,2019,2025-08-15 19:49:32
RT,Demar Dotson,34,10,15,,,Starters_1,TAM,2019,2025-08-15 19:49:32
LDE,Ndamukong Suh,32,9,16,"2.5 sacks, 0 interceptions, 4 fumbles recovered",,Starters_1,TAM,2019,2025-08-15 19:49:32
NT,Vita Vea,24,1,16,"2.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,TAM,2019,2025-08-15 19:49:32
RDE,William Gholston,28,6,8,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,TAM,2019,2025-08-15 19:49:32
LOLB,Jason Pierre-Paul,30,9,8,"8.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,TAM,2019,2025-08-15 19:49:32
LILB,Devin White,21,Rook,13,"2.5 sacks, 1 interception, 4 fumbles recovered",,Starters_1,TAM,2019,2025-08-15 19:49:32
RILB,Lavonte David,29,7,16,"1.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,TAM,2019,2025-08-15 19:49:32
ROLB,Shaquil Barrett*,27,4,16,"19.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1,TAM,2019,2025-08-15 19:49:32
LCB,Carlton Davis,23,1,14,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,TAM,2019,2025-08-15 19:49:32
RCB,Vernon Hargreaves III,24,3,9,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,TAM,2019,2025-08-15 19:49:32
SS,Andrew Adams,27,3,11,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,TAM,2019,2025-08-15 19:49:32
FS,Jordan Whitehead,22,1,14,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,TAM,2019,2025-08-15 19:49:32
