Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Tom Brady*,44,21,17,"485 for 719, 5,316 yards, 43 td, 12 int, & 28 rushes for 81 yards and 2 td",,Starters_1,TAM,2021,2025-08-15 19:49:47
RB,Leonard Fournette,26,4,13,"180 rushes for 812 yards, 8 td, & 69 catches for 454 yards and 2 td",,Starters_1,TAM,2021,2025-08-15 19:49:47
WR,Mike Evans*,28,7,16,"74 catches for 1,035 yards, 14 td, & 1 rush for 10 yards and 0 td",,Starters_1,TAM,2021,2025-08-15 19:49:47
WR,Chris Godwin,25,4,14,"98 catches for 1,103 yards, 5 td, & 4 rushes for 21 yards and 1 td",,Starters_1,TAM,2021,2025-08-15 19:49:47
TE,Rob Gronkowski,32,11,12,"55 catches for 802 yards, 6 td",,Starters_1,TAM,2021,2025-08-15 19:49:47
TE,O.J. Howard,27,4,9,"14 catches for 135 yards, 1 td",,Starters_1,TAM,2021,2025-08-15 19:49:47
LT,Donovan Smith,28,6,17,,,Starters_1,TAM,2021,2025-08-15 19:49:47
LG,Ali Marpet*,28,6,16,,,Starters_1,TAM,2021,2025-08-15 19:49:47
C,Ryan Jensen*,30,7,17,,,Starters_1,TAM,2021,2025-08-15 19:49:47
RG,Alex Cappa,26,3,17,,,Starters_1,TAM,2021,2025-08-15 19:49:47
RT,Tristan Wirfs*+,22,1,17,,,Starters_1,TAM,2021,2025-08-15 19:49:47
LDE,Ndamukong Suh,34,11,17,"6.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,TAM,2021,2025-08-15 19:49:47
NT,Vita Vea*,26,3,16,"4.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,TAM,2021,2025-08-15 19:49:47
RDE,William Gholston,30,8,10,"4.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,TAM,2021,2025-08-15 19:49:47
LOLB,Jason Pierre-Paul,32,11,12,"2.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,TAM,2021,2025-08-15 19:49:47
LILB,Devin White*,23,2,17,"3.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,TAM,2021,2025-08-15 19:49:47
RILB,Lavonte David,31,9,12,"2.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,TAM,2021,2025-08-15 19:49:47
ROLB,Shaquil Barrett*,29,6,15,"10.0 sacks, 1 interception, 2 fumbles recovered",,Starters_1,TAM,2021,2025-08-15 19:49:47
LCB,Jamel Dean,25,2,11,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,TAM,2021,2025-08-15 19:49:47
RCB,Sean Murphy-Bunting,24,2,8,,,Starters_1,TAM,2021,2025-08-15 19:49:47
SS,Antoine Winfield Jr.*,23,1,13,"2.0 sacks, 2 interceptions, 3 fumbles recovered",,Starters_1,TAM,2021,2025-08-15 19:49:47
FS,Jordan Whitehead,24,3,14,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,TAM,2021,2025-08-15 19:49:47
