Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Josh Freeman,23,2,15,"346 for 551, 3,592 yards, 16 td, 22 int, & 55 rushes for 238 yards and 4 td",,Starters_1,TAM,2011,2025-08-15 19:48:31
RB,LeGarrette Blount,25,1,14,"184 rushes for 781 yards, 5 td, & 15 catches for 148 yards and 0 td",,Starters_1,TAM,2011,2025-08-15 19:48:31
FB,Luke Stocker,23,Rook,9,"0 rushes for yards, 0 td, & 12 catches for 92 yards and 0 td",,Starters_1,TAM,2011,2025-08-15 19:48:31
WR,Arrelious Benn,23,1,14,"30 catches for 441 yards, 3 td, & 6 rushes for -7 yards and 0 td",,Starters_1,TAM,2011,2025-08-15 19:48:31
WR,Mike Williams,24,1,15,"65 catches for 771 yards, 3 td, & 1 rush for 3 yards and 0 td",,Starters_1,TAM,2011,2025-08-15 19:48:31
TE,Kellen Winslow,28,7,15,"75 catches for 763 yards, 2 td",,Starters_1,TAM,2011,2025-08-15 19:48:31
LT,Donald Penn,28,4,16,,,Starters_1,TAM,2011,2025-08-15 19:48:31
LG,Jeremy Zuttah,25,3,14,1 fumble recovered,,Starters_1,TAM,2011,2025-08-15 19:48:31
C,Jeff Faine,30,8,15,,,Starters_1,TAM,2011,2025-08-15 19:48:31
RG,Davin Joseph*,28,5,16,,,Starters_1,TAM,2011,2025-08-15 19:48:31
RT,Jeremy Trueblood,28,5,15,,,Starters_1,TAM,2011,2025-08-15 19:48:31
LDE,Michael Bennett,26,2,10,"4.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,TAM,2011,2025-08-15 19:48:31
LDT,Gerald McCoy,23,1,6,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,TAM,2011,2025-08-15 19:48:31
RDT,Brian Price,22,1,14,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,TAM,2011,2025-08-15 19:48:31
RDE,Adrian Clayborn,23,Rook,16,"7.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,TAM,2011,2025-08-15 19:48:31
LLB,Quincy Black,27,4,12,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,TAM,2011,2025-08-15 19:48:31
MLB,Mason Foster,22,Rook,15,"2.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,TAM,2011,2025-08-15 19:48:31
RLB,Geno Hayes,24,3,13,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,TAM,2011,2025-08-15 19:48:31
LCB,Aqib Talib,25,3,13,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,TAM,2011,2025-08-15 19:48:31
RCB,Ronde Barber,36,14,16,"1.0 sacks, 3 interceptions, 1 fumble recovered",,Starters_1,TAM,2011,2025-08-15 19:48:31
SS,Sean Jones,29,6,16,"1.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,TAM,2011,2025-08-15 19:48:31
FS,Tanard Jackson,26,4,10,"0.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,TAM,2011,2025-08-15 19:48:31
