Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Tony Romo,32,8,16,"425 for 648, 4,903 yards, 28 td, 19 int, & 30 rushes for 49 yards and 1 td",,Starters_1,DAL,2012,2025-08-15 19:05:57
RB,DeMarco Murray,24,1,10,"161 rushes for 663 yards, 4 td, & 35 catches for 251 yards and 0 td",,Starters_1,DAL,2012,2025-08-15 19:05:57
WR,Miles Austin,28,6,15,"66 catches for 943 yards, 6 td",,Starters_1,DAL,2012,2025-08-15 19:05:57
WR,Dez Bryant,24,2,14,"92 catches for 1,382 yards, 12 td, & 2 rushes for -5 yards and 0 td",,Starters_1,DAL,2012,2025-08-15 19:05:57
TE,John Phillips,25,3,9,"8 catches for 55 yards, 1 td",,Starters_1,DAL,2012,2025-08-15 19:05:57
TE,Jason Witten*,30,9,16,"110 catches for 1,039 yards, 3 td",,Starters_1,DAL,2012,2025-08-15 19:05:57
LT,Tyron Smith,22,1,15,,,Starters_1,DAL,2012,2025-08-15 19:05:57
LG,Nate Livings,30,4,16,,,Starters_1,DAL,2012,2025-08-15 19:05:57
C,Ryan Cook,29,6,11,1 fumble recovered,,Starters_1,DAL,2012,2025-08-15 19:05:57
RG,Mackenzy Bernadeau,26,3,16,,,Starters_1,DAL,2012,2025-08-15 19:05:57
RT,Doug Free,28,5,16,1 fumble recovered,,Starters_1,DAL,2012,2025-08-15 19:05:57
LDE,Marcus Spears,29,7,6,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DAL,2012,2025-08-15 19:05:57
NT,Jay Ratliff,31,7,6,,,Starters_1,DAL,2012,2025-08-15 19:05:57
RDE,Jason Hatcher,30,6,16,"4.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,DAL,2012,2025-08-15 19:05:57
LOLB,Anthony Spencer*,28,5,14,"11.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,DAL,2012,2025-08-15 19:05:57
LILB,Bruce Carter,24,1,11,,,Starters_1,DAL,2012,2025-08-15 19:05:57
RILB,Sean Lee,26,2,6,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,DAL,2012,2025-08-15 19:05:57
ROLB,DeMarcus Ware*,30,7,16,"11.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,DAL,2012,2025-08-15 19:05:57
LCB,Brandon Carr,26,4,16,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,DAL,2012,2025-08-15 19:05:57
RCB,Morris Claiborne,22,Rook,15,"0.0 sacks, 1 interception, 2 fumbles recovered",,Starters_1,DAL,2012,2025-08-15 19:05:57
SS,Danny McCray,24,2,10,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,DAL,2012,2025-08-15 19:05:57
FS,Gerald Sensabaugh,29,7,15,,,Starters_1,DAL,2012,2025-08-15 19:05:57
