Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Matt Cassel,33,10,7,"119 for 204, 1,276 yards, 5 td, 7 int, & 15 rushes for 78 yards and 0 td",,Starters_1,DAL,2015,2025-08-15 19:06:21
RB,Darren McFadden,28,7,10,"239 rushes for 1,089 yards, 3 td, & 40 catches for 328 yards and 0 td",,Starters_1,DAL,2015,2025-08-15 19:06:21
WR,Dez Bryant,27,5,9,"31 catches for 401 yards, 3 td",,Starters_1,DAL,2015,2025-08-15 19:06:21
WR,Terrance Williams,26,2,13,"52 catches for 840 yards, 3 td",,Starters_1,DAL,2015,2025-08-15 19:06:21
TE,James Hanna,26,3,7,"9 catches for 79 yards, 0 td",,Starters_1,DAL,2015,2025-08-15 19:06:21
TE,Jason Witten,33,12,16,"77 catches for 713 yards, 3 td",,Starters_1,DAL,2015,2025-08-15 19:06:21
LT,Tyron Smith*,25,4,16,,,Starters_1,DAL,2015,2025-08-15 19:06:21
LG,La'el Collins,22,Rook,11,,,Starters_1,DAL,2015,2025-08-15 19:06:21
C,Travis Frederick*,24,2,16,,,Starters_1,DAL,2015,2025-08-15 19:06:21
RG,Zack Martin*,25,1,16,1 fumble recovered,,Starters_1,DAL,2015,2025-08-15 19:06:21
RT,Doug Free,31,8,16,,,Starters_1,DAL,2015,2025-08-15 19:06:21
LDE,DeMarcus Lawrence,23,1,13,"8.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DAL,2015,2025-08-15 19:06:21
LDT,Tyrone Crawford,26,3,16,"5.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DAL,2015,2025-08-15 19:06:21
RDT,Nick Hayden,29,7,15,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,DAL,2015,2025-08-15 19:06:21
RDE,Greg Hardy,27,5,12,"6.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,DAL,2015,2025-08-15 19:06:21
MLB,Rolando McClain,26,5,11,"2.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,DAL,2015,2025-08-15 19:06:21
RLB,Sean Lee*,29,5,14,"2.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1,DAL,2015,2025-08-15 19:06:21
LCB,Brandon Carr,29,7,16,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,DAL,2015,2025-08-15 19:06:21
RCB,Morris Claiborne,25,3,11,,,Starters_1,DAL,2015,2025-08-15 19:06:21
SS,Barry Church,27,5,15,,,Starters_1,DAL,2015,2025-08-15 19:06:21
FS,Byron Jones,23,Rook,11,,,Starters_1,DAL,2015,2025-08-15 19:06:21
DB,J.J. Wilcox,24,2,13,,,Starters_1,DAL,2015,2025-08-15 19:06:21
