Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Tony Romo,31,7,16,"346 for 522, 4,184 yards, 31 td, 10 int, & 22 rushes for 46 yards and 1 td",,Starters_1,DAL,2011,2025-08-15 19:05:48
RB,Felix Jones,24,3,8,"127 rushes for 575 yards, 1 td, & 33 catches for 221 yards and 0 td",,Starters_1,DAL,2011,2025-08-15 19:05:48
RB,DeMarco Murray,23,Rook,7,"164 rushes for 897 yards, 2 td, & 26 catches for 183 yards and 0 td",,Starters_1,DAL,2011,2025-08-15 19:05:48
WR,Miles Austin,27,5,10,"43 catches for 579 yards, 7 td, & 2 rushes for 3 yards and 0 td",,Starters_1,DAL,2011,2025-08-15 19:05:48
WR,Dez Bryant,23,1,13,"63 catches for 928 yards, 9 td, & 1 rush for 5 yards and 0 td",,Starters_1,DAL,2011,2025-08-15 19:05:48
TE,Jason Witten,29,8,16,"79 catches for 942 yards, 5 td",,Starters_1,DAL,2011,2025-08-15 19:05:48
LT,Doug Free,27,4,16,1 fumble recovered,,Starters_1,DAL,2011,2025-08-15 19:05:48
LG,Montrae Holland,31,8,10,,,Starters_1,DAL,2011,2025-08-15 19:05:48
C,Phil Costa,24,1,16,,,Starters_1,DAL,2011,2025-08-15 19:05:48
RG,Kyle Kosier,33,9,16,1 fumble recovered,,Starters_1,DAL,2011,2025-08-15 19:05:48
RT,Tyron Smith,21,Rook,16,,,Starters_1,DAL,2011,2025-08-15 19:05:48
LDE,Kenyon Coleman,32,9,15,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DAL,2011,2025-08-15 19:05:48
NT,Jay Ratliff*,30,6,16,"2.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,DAL,2011,2025-08-15 19:05:48
RDE,Jason Hatcher,29,5,10,"4.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1,DAL,2011,2025-08-15 19:05:48
LOLB,Anthony Spencer,27,4,15,"6.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DAL,2011,2025-08-15 19:05:48
LILB,Bradie James,30,8,13,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,DAL,2011,2025-08-15 19:05:48
RILB,Sean Lee,25,1,15,"0.0 sacks, 4 interceptions, 2 fumbles recovered",,Starters_1,DAL,2011,2025-08-15 19:05:48
ROLB,DeMarcus Ware*+,29,6,16,"19.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,DAL,2011,2025-08-15 19:05:48
LCB,Terence Newman,33,8,14,"0.0 sacks, 4 interceptions, 1 fumble recovered",,Starters_1,DAL,2011,2025-08-15 19:05:48
RCB,Mike Jenkins,26,3,12,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,DAL,2011,2025-08-15 19:05:48
SS,Abram Elam,30,5,16,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,DAL,2011,2025-08-15 19:05:48
FS,Gerald Sensabaugh,28,6,16,"0.0 sacks, 2 interceptions, 2 fumbles recovered",,Starters_1,DAL,2011,2025-08-15 19:05:48
