Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Tony Romo,33,9,15,"342 for 535, 3,828 yards, 31 td, 10 int, & 20 rushes for 38 yards and 0 td",,Starters_1,DAL,2013,2025-08-15 19:06:06
RB,DeMarco Murray*,25,2,14,"217 rushes for 1,121 yards, 9 td, & 53 catches for 350 yards and 1 td",,Starters_1,DAL,2013,2025-08-15 19:06:06
WR,Miles Austin,29,7,8,"24 catches for 244 yards, 0 td",,Starters_1,DAL,2013,2025-08-15 19:06:06
WR,Dez Bryant*,25,3,16,"93 catches for 1,233 yards, 13 td, & 1 rush for 1 yards and 0 td",,Starters_1,DAL,2013,2025-08-15 19:06:06
TE,James Hanna,24,1,8,"12 catches for 73 yards, 0 td",,Starters_1,DAL,2013,2025-08-15 19:06:06
TE,Jason Witten*,31,10,16,"73 catches for 851 yards, 8 td",,Starters_1,DAL,2013,2025-08-15 19:06:06
LT,Tyron Smith*,23,2,16,1 fumble recovered,,Starters_1,DAL,2013,2025-08-15 19:06:06
LG,Ronald Leary,24,1,16,,,Starters_1,DAL,2013,2025-08-15 19:06:06
C,Travis Frederick,22,Rook,16,,,Starters_1,DAL,2013,2025-08-15 19:06:06
RG,Mackenzy Bernadeau,27,4,11,,,Starters_1,DAL,2013,2025-08-15 19:06:06
RT,Doug Free,29,6,16,,,Starters_1,DAL,2013,2025-08-15 19:06:06
LDE,George Selvie,26,3,16,"7.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,DAL,2013,2025-08-15 19:06:06
LDT,Nick Hayden,27,5,16,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,DAL,2013,2025-08-15 19:06:06
RDT,Jason Hatcher*,31,7,15,"11.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DAL,2013,2025-08-15 19:06:06
RDE,DeMarcus Ware,31,8,13,"6.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,DAL,2013,2025-08-15 19:06:06
LLB,Kyle Wilber,24,1,6,"2.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,DAL,2013,2025-08-15 19:06:06
MLB,Sean Lee,27,3,11,"0.0 sacks, 4 interceptions, 1 fumble recovered",,Starters_1,DAL,2013,2025-08-15 19:06:06
RLB,Bruce Carter,25,2,13,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DAL,2013,2025-08-15 19:06:06
LCB,Brandon Carr,27,5,16,"0.0 sacks, 3 interceptions, 1 fumble recovered",,Starters_1,DAL,2013,2025-08-15 19:06:06
RCB,Orlando Scandrick,26,5,15,"2.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,DAL,2013,2025-08-15 19:06:06
SS,Jeff Heath,22,Rook,9,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,DAL,2013,2025-08-15 19:06:06
FS,Barry Church,25,3,16,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,DAL,2013,2025-08-15 19:06:06
