Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Dak Prescott,26,3,16,"388 for 596, 4,902 yards, 30 td, 11 int, & 52 rushes for 277 yards and 3 td",,Starters_1,DAL,2019,2025-08-15 19:06:52
RB,Ezekiel Elliott*,24,3,16,"301 rushes for 1,357 yards, 12 td, & 54 catches for 420 yards and 2 td",,Starters_1,DAL,2019,2025-08-15 19:06:52
WR,Amari Cooper*,25,4,16,"79 catches for 1,189 yards, 8 td, & 1 rush for 6 yards and 0 td",,Starters_1,DAL,2019,2025-08-15 19:06:52
WR,Michael Gallup,23,1,12,"66 catches for 1,107 yards, 6 td",,Starters_1,DAL,2019,2025-08-15 19:06:52
TE,Blake Jarwin,25,2,7,"31 catches for 365 yards, 3 td",,Starters_1,DAL,2019,2025-08-15 19:06:52
TE,Jason Witten,37,16,16,"63 catches for 529 yards, 4 td",,Starters_1,DAL,2019,2025-08-15 19:06:52
LT,Tyron Smith*,29,8,13,1 fumble recovered,,Starters_1,DAL,2019,2025-08-15 19:06:52
LG,Connor Williams,22,1,11,,,Starters_1,DAL,2019,2025-08-15 19:06:52
C,Travis Frederick*,28,6,16,1 fumble recovered,,Starters_1,DAL,2019,2025-08-15 19:06:52
RG,Zack Martin*+,29,5,16,,,Starters_1,DAL,2019,2025-08-15 19:06:52
RT,La'el Collins,26,4,15,,,Starters_1,DAL,2019,2025-08-15 19:06:52
LDE,DeMarcus Lawrence,27,5,16,"5.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,DAL,2019,2025-08-15 19:06:52
LDT,Maliek Collins,24,3,16,"4.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,DAL,2019,2025-08-15 19:06:52
RDT,Antwaun Woods,26,3,10,"0.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,DAL,2019,2025-08-15 19:06:52
RDE,Robert Quinn,29,8,14,"11.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DAL,2019,2025-08-15 19:06:52
LLB,Sean Lee,33,9,13,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,DAL,2019,2025-08-15 19:06:52
MLB,Jaylon Smith*,24,2,16,"2.5 sacks, 1 interception, 1 fumble recovered",,Starters_1,DAL,2019,2025-08-15 19:06:52
RLB,Leighton Vander Esch,22,1,9,"0.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DAL,2019,2025-08-15 19:06:52
LCB,Chidobe Awuzie,24,2,16,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,DAL,2019,2025-08-15 19:06:52
RCB,Byron Jones,27,4,14,,,Starters_1,DAL,2019,2025-08-15 19:06:52
SS,Jeff Heath,28,6,13,,,Starters_1,DAL,2019,2025-08-15 19:06:52
FS,Xavier Woods,24,2,15,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,DAL,2019,2025-08-15 19:06:52
