Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
DAL,1973,QB,Roger Staubach,31,4,14,"179 for 286, 2,428 yards, 23 td, 15 int, & 46 rushes for 250 yards and 3 td",,Starters_1
DAL,1973,RB,Calvin Hill*,26,4,14,"273 rushes for 1,142 yards, 6 td, & 32 catches for 290 yards and 0 td",,Starters_1
DAL,1973,FB,Walt Garrison,29,7,8,"105 rushes for 440 yards, 6 td, & 26 catches for 273 yards and 2 td",,Starters_1
DAL,1973,WR,Bob Hayes,31,8,13,"22 catches for 360 yards, 3 td",,Starters_1
DAL,1973,WR,Otto Stowe,24,2,7,"23 catches for 389 yards, 6 td, & 3 rushes for 28 yards and 0 td",,Starters_1
DAL,1973,TE,Billy Joe DuPree,23,Rook,14,"29 catches for 392 yards, 5 td, & 2 rushes for 2 yards and 0 td",,Starters_1
DAL,1973,LT,Ralph Neely,30,8,14,1 fumble recovered,,Starters_1
DAL,1973,LG,John Niland*,29,7,13,,,Starters_1
DAL,1973,C,John Fitzgerald,25,2,14,2 fumbles recovered,,Starters_1
DAL,1973,RG,Blaine Nye,27,5,14,1 fumble recovered,,Starters_1
DAL,1973,RT,Rayfield Wright*+,28,6,12,,,Starters_1
DAL,1973,LDE,Larry Cole,27,5,14,"0 interceptions, 3 fumbles recovered",,Starters_1
DAL,1973,LDT,Jethro Pugh,29,8,13,"0 interceptions, 4 fumbles recovered",,Starters_1
DAL,1973,RDT,Bob Lilly*,34,12,14,"0 interceptions, 2 fumbles recovered",,Starters_1
DAL,1973,RDE,Pat Toomay,25,3,14,"1 interception, 1 fumble recovered",,Starters_1
DAL,1973,LLB,Dave Edwards,34,10,14,"0 interceptions, 2 fumbles recovered",,Starters_1
DAL,1973,MLB,Lee Roy Jordan*,32,10,14,"6 interceptions, 0 fumbles recovered",,Starters_1
DAL,1973,RLB,D.D. Lewis,28,5,14,"0 interceptions, 2 fumbles recovered",,Starters_1
DAL,1973,LCB,Charlie Waters,25,3,14,"5 interceptions, 1 fumble recovered",,Starters_1
DAL,1973,RCB,Mel Renfro*,32,9,14,"2 interceptions, 2 fumbles recovered",,Starters_1
DAL,1973,SS,Cornell Green,33,11,14,"0 interceptions, 1 fumble recovered",,Starters_1
DAL,1973,FS,Cliff Harris,25,3,14,"2 interceptions, 0 fumbles recovered",,Starters_1
