Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
DAL,1990,QB,Troy Aikman,24,1,15,"226 for 399, 2,579 yards, 11 td, 18 int, & 40 rushes for 172 yards and 1 td",,Starters_1
DAL,1990,RB,Emmitt Smith*,21,Rook,15,"241 rushes for 937 yards, 11 td, & 24 catches for 228 yards and 0 td",,Starters_1
DAL,1990,FB,Tommie Agee,26,2,11,"53 rushes for 213 yards, 0 td, & 30 catches for 272 yards and 1 td",,Starters_1
DAL,1990,WR,Michael Irvin,24,2,7,"20 catches for 413 yards, 5 td",,Starters_1
DAL,1990,WR,Kelvin Martin,25,3,16,"64 catches for 732 yards, 0 td, & 4 rushes for -2 yards and 0 td",,Starters_1
DAL,1990,TE,Jay Novacek,28,5,15,"59 catches for 657 yards, 4 td",,Starters_1
DAL,1990,LT,Mark Tuinei,30,7,13,,,Starters_1
DAL,1990,LG,Crawford Ker,28,5,15,1 fumble recovered,,Starters_1
DAL,1990,C,Mark Stepnoski,23,1,16,,,Starters_1
DAL,1990,RG,John Gesek,27,3,12,2 fumbles recovered,,Starters_1
DAL,1990,RT,Nate Newton,29,4,16,2 fumbles recovered,,Starters_1
DAL,1990,LDE,Danny Stubbs,25,2,15,"7.5 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
DAL,1990,LDT,Dean Hamel,29,5,11,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
DAL,1990,RDT,Danny Noonan,25,3,15,"4.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
DAL,1990,RDE,Jim Jeffcoat,29,7,13,"3.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
DAL,1990,LLB,Jack Del Rio,27,5,16,"1.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
DAL,1990,MLB,Eugene Lockhart,29,6,16,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
DAL,1990,RLB,Ken Norton Jr.,24,2,15,"2.5 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
DAL,1990,LCB,Issiac Holt,28,5,15,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1
DAL,1990,RCB,Manny Hendrix,26,4,11,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
DAL,1990,SS,James Washington,25,2,10,"0.0 sacks, 3 interceptions, 3 fumbles recovered",,Starters_1
DAL,1990,FS,Ray Horton,30,7,14,"0.0 sacks, 1 interception, 4 fumbles recovered",,Starters_1
