Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
DAL,1997,QB,Troy Aikman,31,8,16,"292 for 518, 3,283 yards, 19 td, 12 int, & 25 rushes for 79 yards and 0 td",,Starters_1
DAL,1997,RB,Emmitt Smith,28,7,16,"261 rushes for 1,074 yards, 4 td, & 40 catches for 234 yards and 0 td",,Starters_1
DAL,1997,FB,Daryl Johnston,31,8,6,"2 rushes for 3 yards, 0 td, & 18 catches for 166 yards and 1 td",,Starters_1
DAL,1997,WR,Michael Irvin,31,9,16,"75 catches for 1,180 yards, 9 td",,Starters_1
DAL,1997,WR,Anthony Miller,32,9,16,"46 catches for 645 yards, 4 td, & 1 rush for 6 yards and 0 td",,Starters_1
DAL,1997,TE,Eric Bjornson,26,2,14,"47 catches for 442 yards, 0 td",,Starters_1
DAL,1997,LT,George Hegamin,24,3,9,1 fumble recovered,,Starters_1
DAL,1997,LG,Nate Newton,36,11,13,1 fumble recovered,,Starters_1
DAL,1997,C,Clay Shiver,25,1,16,1 fumble recovered,,Starters_1
DAL,1997,RG,Larry Allen*+,26,3,16,,,Starters_1
DAL,1997,RT,Erik Williams*,29,6,15,,,Starters_1
DAL,1997,LDE,Tony Tolbert,30,8,16,"5.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
DAL,1997,LDT,Tony Casillas,34,11,14,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
DAL,1997,RDT,Chad Hennings,32,5,10,"4.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
DAL,1997,RDE,Shante Carver,26,3,16,"6.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
DAL,1997,LLB,Randall Godfrey,24,1,16,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
DAL,1997,MLB,Fred Strickland,31,9,14,"0.5 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
DAL,1997,RLB,Dexter Coakley,25,Rook,16,"2.5 sacks, 1 interception, 1 fumble recovered",,Starters_1
DAL,1997,LCB,Kevin Smith,27,5,16,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
DAL,1997,RCB,Deion Sanders*+,30,8,12,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1
DAL,1997,SS,Darren Woodson*,28,5,14,"2.0 sacks, 1 interception, 2 fumbles recovered",,Starters_1
DAL,1997,FS,Brock Marion,27,4,16,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
