Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
BUF,1998,QB,Doug Flutie*,36,12,10,"202 for 354, 2,711 yards, 20 td, 11 int, & 48 rushes for 248 yards and 1 td",,Starters_1
BUF,1998,RB,Antowain Smith,26,1,14,"300 rushes for 1,124 yards, 8 td, & 5 catches for 11 yards and 0 td",,Starters_1
BUF,1998,FB,Sam Gash*,29,6,13,"11 rushes for 32 yards, 0 td, & 19 catches for 165 yards and 3 td",,Starters_1
BUF,1998,WR,Eric Moulds*,25,2,15,"67 catches for 1,368 yards, 9 td",,Starters_1
BUF,1998,WR,Andre Reed,34,13,13,"63 catches for 795 yards, 5 td",,Starters_1
BUF,1998,TE,Lonnie Johnson,27,4,16,"14 catches for 146 yards, 2 td",,Starters_1
BUF,1998,LT,John Fina,29,6,14,,,Starters_1
BUF,1998,LG,Ruben Brown*,26,3,13,,,Starters_1
BUF,1998,C,Dusty Zeigler,25,2,16,,,Starters_1
BUF,1998,RG,Joe Panos,27,4,16,,,Starters_1
BUF,1998,RT,Jerry Ostroski,28,4,16,,,Starters_1
BUF,1998,LDE,Phil Hansen,30,7,15,"7.5 sacks, 0 interceptions, 3 fumbles recovered",,Starters_1
BUF,1998,NT,Ted Washington*,30,7,16,"4.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1
BUF,1998,RDE,Bruce Smith*,35,13,15,"10.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
BUF,1998,LOLB,Sam Rogers,28,4,15,"4.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
BUF,1998,LILB,John Holecek,26,3,13,,,Starters_1
BUF,1998,RILB,Sam Cowart,23,Rook,11,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1
BUF,1998,ROLB,Gabe Northern,24,2,16,"2.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
BUF,1998,LCB,Ken Irvin,26,3,16,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
BUF,1998,RCB,Thomas Smith,28,5,14,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
BUF,1998,SS,Henry Jones,31,7,16,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1
BUF,1998,FS,Kurt Schulz,30,6,12,"0.0 sacks, 6 interceptions, 1 fumble recovered",,Starters_1
