Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
BUF,2002,QB,Drew Bledsoe*,30,9,16,"375 for 610, 4,359 yards, 24 td, 15 int, & 27 rushes for 67 yards and 2 td",,Starters_1
BUF,2002,RB,Travis Henry*,24,1,16,"325 rushes for 1,438 yards, 13 td, & 43 catches for 309 yards and 1 td",,Starters_1
BUF,2002,FB,Larry Centers,34,12,7,"11 rushes for 56 yards, 2 td, & 43 catches for 388 yards and 0 td",,Starters_1
BUF,2002,WR,Eric Moulds*,29,6,15,"100 catches for 1,292 yards, 10 td, & 1 rush for 7 yards and 0 td",,Starters_1
BUF,2002,WR,Peerless Price,26,3,16,"94 catches for 1,252 yards, 9 td, & 3 rushes for -13 yards and 0 td",,Starters_1
BUF,2002,TE,Jay Riemersma,29,5,15,"32 catches for 350 yards, 0 td",,Starters_1
BUF,2002,LT,Jonas Jennings,25,1,15,,,Starters_1
BUF,2002,LG,Ruben Brown*,30,7,16,1 fumble recovered,,Starters_1
BUF,2002,C,Trey Teague,28,3,16,1 fumble recovered,,Starters_1
BUF,2002,RG,Marques Sullivan,24,1,16,1 fumble recovered,,Starters_1
BUF,2002,RT,Mike Williams,22,Rook,14,4 fumbles recovered,,Starters_1
BUF,2002,LDE,Chidi Ahanotu,32,9,14,"5.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
BUF,2002,LDT,Ron Edwards,23,1,16,"2.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
BUF,2002,RDT,Pat Williams,30,5,16,"0.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
BUF,2002,RDE,Aaron Schobel,25,1,16,"8.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
BUF,2002,LLB,Keith Newman,25,3,10,"3.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
BUF,2002,MLB,London Fletcher,27,4,16,"3.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
BUF,2002,RLB,Eddie Robinson,32,10,15,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
BUF,2002,LCB,Antoine Winfield,25,3,13,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
BUF,2002,RCB,Nate Clements,23,1,16,"0.0 sacks, 6 interceptions, 0 fumbles recovered",,Starters_1
BUF,2002,SS,Coy Wire,24,Rook,15,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
BUF,2002,FS,Pierson Prioleau,25,3,16,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
