Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Josh Allen,27,5,17,"385 for 579, 4,306 yards, 29 td, 18 int, & 111 rushes for 524 yards and 15 td",,Starters_1,BUF,2023,2025-08-15 18:55:12
RB,James Cook*,24,1,13,"237 rushes for 1,122 yards, 2 td, & 44 catches for 445 yards and 4 td",,Starters_1,BUF,2023,2025-08-15 18:55:12
WR,Gabriel Davis,24,3,17,"45 catches for 746 yards, 7 td, & 1 rush for -2 yards and 0 td",,Starters_1,BUF,2023,2025-08-15 18:55:12
WR,Stefon Diggs*,30,8,17,"107 catches for 1,183 yards, 8 td, & 1 rush for 5 yards and 0 td",,Starters_1,BUF,2023,2025-08-15 18:55:12
WR,Khalil Shakir,23,1,10,"39 catches for 611 yards, 2 td, & 1 rush for 10 yards and 0 td",,Starters_1,BUF,2023,2025-08-15 18:55:12
TE,Dawson Knox,27,4,11,"22 catches for 186 yards, 2 td",,Starters_1,BUF,2023,2025-08-15 18:55:12
LT,Dion Dawkins*,29,6,17,,,Starters_1,BUF,2023,2025-08-15 18:55:12
LG,Connor McGovern,26,3,17,1 fumble recovered,,Starters_1,BUF,2023,2025-08-15 18:55:12
C,Mitch Morse,31,8,17,,,Starters_1,BUF,2023,2025-08-15 18:55:12
RG,O'Cyrus Torrence,23,Rook,17,1 fumble recovered,,Starters_1,BUF,2023,2025-08-15 18:55:12
RT,Spencer Brown,25,2,17,,,Starters_1,BUF,2023,2025-08-15 18:55:12
LDE,Gregory Rousseau,23,2,16,"5.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,BUF,2023,2025-08-15 18:55:12
LDT,Jordan Phillips,31,8,9,"2.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,BUF,2023,2025-08-15 18:55:12
RDT,Ed Oliver,26,4,16,"9.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1,BUF,2023,2025-08-15 18:55:12
RDE,Leonard Floyd,31,7,16,"10.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,BUF,2023,2025-08-15 18:55:12
LLB,Tyrel Dodson,25,3,10,"2.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,BUF,2023,2025-08-15 18:55:12
MLB,Terrel Bernard,24,1,17,"6.5 sacks, 3 interceptions, 3 fumbles recovered",,Starters_1,BUF,2023,2025-08-15 18:55:12
LCB,Rasul Douglas,28,6,8,"1.0 sacks, 4 interceptions, 2 fumbles recovered",,Starters_1,BUF,2023,2025-08-15 18:55:12
RCB,Christian Benford,23,1,14,"0.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,BUF,2023,2025-08-15 18:55:12
SS,Jordan Poyer,32,10,16,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,BUF,2023,2025-08-15 18:55:12
FS,Micah Hyde,33,10,14,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,BUF,2023,2025-08-15 18:55:12
DB,Taron Johnson,27,5,17,,,Starters_1,BUF,2023,2025-08-15 18:55:12
