Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Tyrod Taylor,28,6,14,"263 for 420, 2,799 yards, 14 td, 4 int, & 84 rushes for 427 yards and 4 td",,Starters_1,BUF,2017,2025-08-15 18:54:21
RB,LeSean McCoy*,29,8,16,"287 rushes for 1,138 yards, 6 td, & 59 catches for 448 yards and 2 td",,Starters_1,BUF,2017,2025-08-15 18:54:21
FB,Patrick DiMarco,28,5,9,"2 rushes for -2 yards, 0 td, & 7 catches for 28 yards and 0 td",,Starters_1,BUF,2017,2025-08-15 18:54:21
WR,Kelvin Benjamin,26,3,6,"16 catches for 217 yards, 1 td",,Starters_1,BUF,2017,2025-08-15 18:54:21
WR,Deonte Thompson,28,5,7,"27 catches for 430 yards, 1 td, & 2 rushes for -5 yards and 0 td",,Starters_1,BUF,2017,2025-08-15 18:54:21
TE,Charles Clay,28,6,13,"49 catches for 558 yards, 2 td",,Starters_1,BUF,2017,2025-08-15 18:54:21
LT,Dion Dawkins,23,Rook,11,2 fumbles recovered,,Starters_1,BUF,2017,2025-08-15 18:54:21
LG,Richie Incognito*,34,11,16,,,Starters_1,BUF,2017,2025-08-15 18:54:21
C,Eric Wood,31,8,16,1 fumble recovered,,Starters_1,BUF,2017,2025-08-15 18:54:21
RG,Vlad Ducasse,30,7,12,,,Starters_1,BUF,2017,2025-08-15 18:54:21
RT,Jordan Mills,27,4,16,1 fumble recovered,,Starters_1,BUF,2017,2025-08-15 18:54:21
LDE,Shaq Lawson,23,1,10,"4.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,BUF,2017,2025-08-15 18:54:21
LDT,Kyle Williams,34,11,16,"3.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,BUF,2017,2025-08-15 18:54:21
RDT,Adolphus Washington,23,1,10,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,BUF,2017,2025-08-15 18:54:21
RDE,Jerry Hughes,29,7,16,"4.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,BUF,2017,2025-08-15 18:54:21
LLB,Lorenzo Alexander,34,10,11,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,BUF,2017,2025-08-15 18:54:21
MLB,Preston Brown,25,3,16,,,Starters_1,BUF,2017,2025-08-15 18:54:21
RLB,Ramon Humber,30,8,9,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,BUF,2017,2025-08-15 18:54:21
LCB,Tre'Davious White,22,Rook,16,"0.0 sacks, 4 interceptions, 2 fumbles recovered",,Starters_1,BUF,2017,2025-08-15 18:54:21
RCB,E.J. Gaines,25,3,11,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,BUF,2017,2025-08-15 18:54:21
SS,Micah Hyde*,27,4,16,"0.0 sacks, 5 interceptions, 0 fumbles recovered",,Starters_1,BUF,2017,2025-08-15 18:54:21
FS,Jordan Poyer,26,4,15,"2.0 sacks, 5 interceptions, 1 fumble recovered",,Starters_1,BUF,2017,2025-08-15 18:54:21
