Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Josh Allen*,26,4,16,"359 for 567, 4,283 yards, 35 td, 14 int, & 124 rushes for 762 yards and 7 td",,Starters_1,BUF,2022,2025-08-15 18:55:03
RB,Devin Singletary,25,3,16,"177 rushes for 819 yards, 5 td, & 38 catches for 280 yards and 1 td",,Starters_1,BUF,2022,2025-08-15 18:55:03
WR,Gabriel Davis,23,2,15,"48 catches for 836 yards, 7 td",,Starters_1,BUF,2022,2025-08-15 18:55:03
WR,Stefon Diggs*,29,7,16,"108 catches for 1,429 yards, 11 td, & 1 rush for -3 yards and 0 td",,Starters_1,BUF,2022,2025-08-15 18:55:03
WR,Isaiah McKenzie,27,5,8,"42 catches for 423 yards, 4 td, & 9 rushes for 55 yards and 1 td",,Starters_1,BUF,2022,2025-08-15 18:55:03
TE,Dawson Knox*,26,3,15,"48 catches for 517 yards, 6 td",,Starters_1,BUF,2022,2025-08-15 18:55:03
LT,Dion Dawkins*,28,5,15,,,Starters_1,BUF,2022,2025-08-15 18:55:03
LG,Rodger Saffold*,34,12,16,,,Starters_1,BUF,2022,2025-08-15 18:55:03
C,Mitch Morse*,30,7,13,,,Starters_1,BUF,2022,2025-08-15 18:55:03
RG,Ryan Bates,25,3,15,1 fumble recovered,,Starters_1,BUF,2022,2025-08-15 18:55:03
RT,Spencer Brown,24,1,14,2 fumbles recovered,,Starters_1,BUF,2022,2025-08-15 18:55:03
LDE,Gregory Rousseau,22,1,13,"8.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,BUF,2022,2025-08-15 18:55:03
LDT,Ed Oliver,25,3,13,"2.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,BUF,2022,2025-08-15 18:55:03
RDT,DaQuan Jones,31,8,16,"2.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,BUF,2022,2025-08-15 18:55:03
RDE,Von Miller,33,11,11,"8.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,BUF,2022,2025-08-15 18:55:03
LLB,Matt Milano*+,28,5,15,"1.5 sacks, 3 interceptions, 2 fumbles recovered",,Starters_1,BUF,2022,2025-08-15 18:55:03
MLB,Tremaine Edmunds,24,4,13,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,BUF,2022,2025-08-15 18:55:03
RLB,Taron Johnson,26,4,15,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,BUF,2022,2025-08-15 18:55:03
LCB,Kaiir Elam,21,Rook,6,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,BUF,2022,2025-08-15 18:55:03
RCB,Dane Jackson,26,2,14,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,BUF,2022,2025-08-15 18:55:03
SS,Jordan Poyer*,31,9,12,"0.0 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1,BUF,2022,2025-08-15 18:55:03
FS,Damar Hamlin,24,1,13,"1.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,BUF,2022,2025-08-15 18:55:03
