Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
BUF,1976,QB,Gary Marangi,24,2,7,"82 for 232, 998 yards, 7 td, 16 int, & 39 rushes for 230 yards and 2 td",,Starters_1
BUF,1976,RB,O.J. Simpson*+,29,7,13,"290 rushes for 1,503 yards, 8 td, & 22 catches for 259 yards and 1 td",,Starters_1
BUF,1976,FB,Jeff Kinney,27,4,8,"116 rushes for 475 yards, 1 td, & 14 catches for 78 yards and 0 td",,Starters_1
BUF,1976,WR,Bob Chandler,27,5,14,"61 catches for 824 yards, 10 td, & 1 rush for yards and 0 td",,Starters_1
BUF,1976,WR,John Holland,24,2,8,"15 catches for 299 yards, 2 td",,Starters_1
BUF,1976,TE,Paul Seymour,26,3,13,"16 catches for 169 yards, 0 td",,Starters_1
BUF,1976,LT,Dave Foley,29,7,14,1 fumble recovered,,Starters_1
BUF,1976,LG,Reggie McKenzie,26,4,14,1 fumble recovered,,Starters_1
BUF,1976,C,Mike Montler,32,7,14,1 fumble recovered,,Starters_1
BUF,1976,RG,Joe DeLamielleure*+,25,3,14,2 fumbles recovered,,Starters_1
BUF,1976,RT,Donnie Green,28,5,11,,,Starters_1
BUF,1976,LDE,Ken Jones,24,Rook,7,"0 interceptions, 2 fumbles recovered",,Starters_1
BUF,1976,LDT,Mike Kadish,26,3,14,"0 interceptions, 1 fumble recovered",,Starters_1
BUF,1976,RDT,Marty Smith,23,Rook,12,"0 interceptions, 1 fumble recovered",,Starters_1
BUF,1976,RDE,Sherman White,28,4,13,"1 interception, 0 fumbles recovered",,Starters_1
BUF,1976,LLB,John Skorupan,25,3,14,"1 interception, 0 fumbles recovered",,Starters_1
BUF,1976,MLB,Merv Krakau,25,3,14,"1 interception, 6 fumbles recovered",,Starters_1
BUF,1976,RLB,Dan Jilek,23,Rook,14,"2 interceptions, 3 fumbles recovered",,Starters_1
BUF,1976,LCB,Mario Clark,22,Rook,14,"2 interceptions, 1 fumble recovered",,Starters_1
BUF,1976,RCB,Dwight Harrison,28,5,12,"1 interception, 0 fumbles recovered",,Starters_1
BUF,1976,SS,Doug Jones,26,3,14,"3 interceptions, 1 fumble recovered",,Starters_1
BUF,1976,FS,Tony Greene,27,5,14,"5 interceptions, 2 fumbles recovered",,Starters_1
