Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Tyrod Taylor*,26,4,14,"242 for 380, 3,035 yards, 20 td, 6 int, & 104 rushes for 568 yards and 4 td",,Starters_1,BUF,2015,2025-08-15 18:54:04
RB,Jerome Felton,29,7,8,"1 rush for 2 yards, 0 td, & 1 catch for 12 yards and 0 td",,Starters_1,BUF,2015,2025-08-15 18:54:04
RB,LeSean McCoy*,27,6,12,"203 rushes for 895 yards, 3 td, & 32 catches for 292 yards and 2 td",,Starters_1,BUF,2015,2025-08-15 18:54:04
WR,Sammy Watkins,22,1,13,"60 catches for 1,047 yards, 9 td, & 1 rush for 1 yards and 0 td",,Starters_1,BUF,2015,2025-08-15 18:54:04
WR,Robert Woods,23,2,9,"47 catches for 552 yards, 3 td, & 1 rush for yards and 0 td",,Starters_1,BUF,2015,2025-08-15 18:54:04
TE,Charles Clay,26,4,13,"51 catches for 528 yards, 3 td",,Starters_1,BUF,2015,2025-08-15 18:54:04
LT,Cordy Glenn,26,3,16,2 fumbles recovered,,Starters_1,BUF,2015,2025-08-15 18:54:04
LG,Richie Incognito*,32,9,16,,,Starters_1,BUF,2015,2025-08-15 18:54:04
C,Eric Wood*,29,6,16,2 fumbles recovered,,Starters_1,BUF,2015,2025-08-15 18:54:04
RG,John Miller,22,Rook,12,,,Starters_1,BUF,2015,2025-08-15 18:54:04
RT,Seantrel Henderson,23,1,10,,,Starters_1,BUF,2015,2025-08-15 18:54:04
LDE,Mario Williams,30,9,15,"5.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,BUF,2015,2025-08-15 18:54:04
LDT,Corbin Bryant,27,4,10,,,Starters_1,BUF,2015,2025-08-15 18:54:04
RDT,Marcell Dareus,25,4,15,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,BUF,2015,2025-08-15 18:54:04
RDE,Jerry Hughes,27,5,16,"5.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,BUF,2015,2025-08-15 18:54:04
LLB,Manny Lawson,31,9,14,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,BUF,2015,2025-08-15 18:54:04
MLB,Preston Brown,23,1,16,"0.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,BUF,2015,2025-08-15 18:54:04
RLB,Nigel Bradham,26,3,11,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,BUF,2015,2025-08-15 18:54:04
LCB,Ronald Darby,21,Rook,15,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,BUF,2015,2025-08-15 18:54:04
RCB,Stephon Gilmore,25,3,12,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,BUF,2015,2025-08-15 18:54:04
SS,Corey Graham,30,8,16,"1.0 sacks, 2 interceptions, 2 fumbles recovered",,Starters_1,BUF,2015,2025-08-15 18:54:04
FS,Bacarri Rambo,25,2,8,"1.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,BUF,2015,2025-08-15 18:54:04
