Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Russell Wilson,28,4,16,"353 for 546, 4,219 yards, 21 td, 11 int, & 72 rushes for 259 yards and 1 td",,Starters_1,SEA,2016,2025-08-15 19:47:08
RB,Christine Michael,26,3,7,"117 rushes for 469 yards, 6 td, & 20 catches for 96 yards and 1 td",,Starters_1,SEA,2016,2025-08-15 19:47:08
WR,Doug Baldwin*,28,5,15,"94 catches for 1,128 yards, 7 td, & 3 rushes for 2 yards and 0 td",,Starters_1,SEA,2016,2025-08-15 19:47:08
WR,Jermaine Kearse,26,4,15,"41 catches for 510 yards, 1 td",,Starters_1,SEA,2016,2025-08-15 19:47:08
WR,Tyler Lockett,24,1,9,"41 catches for 597 yards, 1 td, & 6 rushes for 114 yards and 1 td",,Starters_1,SEA,2016,2025-08-15 19:47:08
TE,Jimmy Graham*,30,6,15,"65 catches for 923 yards, 6 td, & 1 rush for yards and 0 td",,Starters_1,SEA,2016,2025-08-15 19:47:08
LT,George Fant,24,Rook,10,,,Starters_1,SEA,2016,2025-08-15 19:47:08
LG,Mark Glowinski,24,1,16,2 fumbles recovered,,Starters_1,SEA,2016,2025-08-15 19:47:08
C,Justin Britt,25,2,15,,,Starters_1,SEA,2016,2025-08-15 19:47:08
RG,Germain Ifedi,22,Rook,13,,,Starters_1,SEA,2016,2025-08-15 19:47:08
RT,Garry Gilliam,26,2,13,,,Starters_1,SEA,2016,2025-08-15 19:47:08
LDE,Michael Bennett*,31,7,11,"5.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,SEA,2016,2025-08-15 19:47:08
LDT,Ahtyba Rubin,30,8,16,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,SEA,2016,2025-08-15 19:47:08
RDT,Tony McDaniel,31,10,10,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,SEA,2016,2025-08-15 19:47:08
RDE,Cliff Avril*,30,8,16,"11.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,SEA,2016,2025-08-15 19:47:08
MLB,Bobby Wagner*+,26,4,16,"4.5 sacks, 1 interception, 1 fumble recovered",,Starters_1,SEA,2016,2025-08-15 19:47:08
RLB,K.J. Wright*,27,5,16,"4.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,SEA,2016,2025-08-15 19:47:08
LCB,Richard Sherman*,28,5,16,"0.0 sacks, 4 interceptions, 1 fumble recovered",,Starters_1,SEA,2016,2025-08-15 19:47:08
RCB,DeShawn Shead,27,3,15,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,SEA,2016,2025-08-15 19:47:08
SS,Kam Chancellor,28,6,12,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,SEA,2016,2025-08-15 19:47:08
FS,Earl Thomas,27,6,11,"0.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,SEA,2016,2025-08-15 19:47:08
DB,Jeremy Lane,26,4,9,,,Starters_1,SEA,2016,2025-08-15 19:47:08
