Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
SEA,1978,QB,Jim Zorn,25,2,16,"248 for 443, 3,283 yards, 15 td, 20 int, & 59 rushes for 290 yards and 6 td",,Starters_1
SEA,1978,RB,Sherman Smith,24,2,12,"165 rushes for 805 yards, 6 td, & 28 catches for 366 yards and 1 td",,Starters_1
SEA,1978,FB,David Sims,23,1,9,"174 rushes for 752 yards, 14 td, & 30 catches for 195 yards and 1 td",,Starters_1
SEA,1978,WR,Steve Largent*,24,2,16,"71 catches for 1,168 yards, 8 td",,Starters_1
SEA,1978,WR,Sam McCullum,26,4,16,"37 catches for 525 yards, 3 td",,Starters_1
SEA,1978,TE,Ron Howard,27,4,11,"18 catches for 251 yards, 1 td",,Starters_1
SEA,1978,LT,Nick Bebout,27,5,16,2 fumbles recovered,,Starters_1
SEA,1978,LG,Tom Lynch,23,1,16,,,Starters_1
SEA,1978,C,John Yarno,24,1,13,1 fumble recovered,,Starters_1
SEA,1978,RG,Bob Newton,29,7,16,1 fumble recovered,,Starters_1
SEA,1978,RT,Steve August,24,1,14,1 fumble recovered,,Starters_1
SEA,1978,LDE,Ernie Price,28,5,11,"0 interceptions, 1 fumble recovered",,Starters_1
SEA,1978,LDT,Dennis Boyd,23,1,16,"0 interceptions, 3 fumbles recovered",,Starters_1
SEA,1978,RDT,Bill Sandifer,26,4,13,,,Starters_1
SEA,1978,RDE,Bill Gregory,29,7,14,"1 interception, 3 fumbles recovered",,Starters_1
SEA,1978,LLB,Sammy Green,24,2,16,"1 interception, 1 fumble recovered",,Starters_1
SEA,1978,MLB,Terry Beeson,23,1,16,,,Starters_1
SEA,1978,RLB,Keith Butler,22,Rook,14,"0 interceptions, 2 fumbles recovered",,Starters_1
SEA,1978,LCB,Cornell Webster,24,1,14,"5 interceptions, 1 fumble recovered",,Starters_1
SEA,1978,RCB,Dave Brown,25,3,16,"3 interceptions, 3 fumbles recovered",,Starters_1
SEA,1978,SS,Autry Beamon,25,3,16,"4 interceptions, 1 fumble recovered",,Starters_1
SEA,1978,FS,John Harris,22,Rook,16,"4 interceptions, 0 fumbles recovered",,Starters_1
