Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Geno Smith*,32,9,17,"399 for 572, 4,282 yards, 30 td, 11 int, & 68 rushes for 366 yards and 1 td",,Starters_1,SEA,2022,2025-08-15 19:48:01
RB,Kenneth Walker III,22,Rook,11,"228 rushes for 1,050 yards, 9 td, & 27 catches for 165 yards and 0 td",,Starters_1,SEA,2022,2025-08-15 19:48:01
WR,Tyler Lockett,30,7,16,"84 catches for 1,033 yards, 9 td",,Starters_1,SEA,2022,2025-08-15 19:48:01
WR,D.K. Metcalf,25,3,17,"90 catches for 1,048 yards, 6 td",,Starters_1,SEA,2022,2025-08-15 19:48:01
TE,Will Dissly,26,4,15,"34 catches for 349 yards, 3 td",,Starters_1,SEA,2022,2025-08-15 19:48:01
TE,Noah Fant,25,3,16,"50 catches for 486 yards, 4 td",,Starters_1,SEA,2022,2025-08-15 19:48:01
LT,Charles Cross,22,Rook,17,1 fumble recovered,,Starters_1,SEA,2022,2025-08-15 19:48:01
LG,Damien Lewis,25,2,16,,,Starters_1,SEA,2022,2025-08-15 19:48:01
C,Austin Blythe,30,6,17,1 fumble recovered,,Starters_1,SEA,2022,2025-08-15 19:48:01
RG,Gabe Jackson,31,8,15,,,Starters_1,SEA,2022,2025-08-15 19:48:01
RT,Abraham Lucas,24,Rook,16,1 fumble recovered,,Starters_1,SEA,2022,2025-08-15 19:48:01
LDE,Shelby Harris,31,8,15,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,SEA,2022,2025-08-15 19:48:01
NT,Al Woods,35,12,14,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,SEA,2022,2025-08-15 19:48:01
RDE,Poona Ford,27,4,16,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,SEA,2022,2025-08-15 19:48:01
LOLB,Uchenna Nwosu,26,4,17,"9.5 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,SEA,2022,2025-08-15 19:48:01
LILB,Jordyn Brooks,25,2,16,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,SEA,2022,2025-08-15 19:48:01
RILB,Cody Barton,26,3,11,"2.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,SEA,2022,2025-08-15 19:48:01
ROLB,Bruce Irvin,35,10,10,"3.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,SEA,2022,2025-08-15 19:48:01
LCB,Michael Jackson,25,3,17,"0.0 sacks, 1 interception, 2 fumbles recovered",,Starters_1,SEA,2022,2025-08-15 19:48:01
SS,Ryan Neal,27,4,10,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,SEA,2022,2025-08-15 19:48:01
FS,Quandre Diggs*,29,7,17,"0.0 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1,SEA,2022,2025-08-15 19:48:01
