Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Russell Wilson*,32,8,16,"384 for 558, 4,212 yards, 40 td, 13 int, & 83 rushes for 513 yards and 2 td",,Starters_1,SEA,2020,2025-08-15 19:47:42
RB,Chris Carson,26,3,12,"141 rushes for 681 yards, 5 td, & 37 catches for 287 yards and 4 td",,Starters_1,SEA,2020,2025-08-15 19:47:42
WR,Tyler Lockett,28,5,16,"100 catches for 1,054 yards, 10 td",,Starters_1,SEA,2020,2025-08-15 19:47:42
WR,D.K. Metcalf*,23,1,16,"83 catches for 1,303 yards, 10 td",,Starters_1,SEA,2020,2025-08-15 19:47:42
WR,David Moore,25,3,6,"35 catches for 417 yards, 6 td, & 8 rushes for 61 yards and 0 td",,Starters_1,SEA,2020,2025-08-15 19:47:42
TE,Greg Olsen,35,13,8,"24 catches for 239 yards, 1 td",,Starters_1,SEA,2020,2025-08-15 19:47:42
LT,Duane Brown,35,12,16,,,Starters_1,SEA,2020,2025-08-15 19:47:42
LG,Mike Iupati,33,10,10,,,Starters_1,SEA,2020,2025-08-15 19:47:42
C,Ethan Pocic,25,3,14,1 fumble recovered,,Starters_1,SEA,2020,2025-08-15 19:47:42
RG,Damien Lewis,23,Rook,16,,,Starters_1,SEA,2020,2025-08-15 19:47:42
RT,Brandon Shell,28,4,11,,,Starters_1,SEA,2020,2025-08-15 19:47:42
DE,L.J. Collier,25,1,16,,,Starters_1,SEA,2020,2025-08-15 19:47:42
DT,Jarran Reed,28,4,16,,,Starters_1,SEA,2020,2025-08-15 19:47:42
NT,Poona Ford,25,2,16,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,SEA,2020,2025-08-15 19:47:42
LOLB,Benson Mayowa,29,7,9,"6.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,SEA,2020,2025-08-15 19:47:42
RILB,Bobby Wagner*+,30,8,16,"3.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,SEA,2020,2025-08-15 19:47:42
ROLB,K.J. Wright,31,9,16,"2.0 sacks, 1 interception, 2 fumbles recovered",,Starters_1,SEA,2020,2025-08-15 19:47:42
LCB,Shaquill Griffin,25,3,12,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,SEA,2020,2025-08-15 19:47:42
RCB,D.J. Reed,24,2,8,"0.0 sacks, 2 interceptions, 2 fumbles recovered",,Starters_1,SEA,2020,2025-08-15 19:47:42
SS,Jamal Adams*,25,3,12,"9.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,SEA,2020,2025-08-15 19:47:42
FS,Quandre Diggs*,27,5,16,"0.0 sacks, 5 interceptions, 0 fumbles recovered",,Starters_1,SEA,2020,2025-08-15 19:47:42
DB,Ugo Amadi,23,1,5,,,Starters_1,SEA,2020,2025-08-15 19:47:42
