Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Geno Smith,34,11,17,"407 for 578, 4,320 yards, 21 td, 15 int, & 53 rushes for 272 yards and 2 td",,Starters_1,SEA,2024,2025-08-15 19:48:18
RB,Kenneth Walker III,24,2,11,"153 rushes for 573 yards, 7 td, & 46 catches for 299 yards and 1 td",,Starters_1,SEA,2024,2025-08-15 19:48:18
WR,Tyler Lockett,32,9,14,"49 catches for 600 yards, 2 td",,Starters_1,SEA,2024,2025-08-15 19:48:18
WR,D.K. Metcalf,27,5,12,"66 catches for 992 yards, 5 td",,Starters_1,SEA,2024,2025-08-15 19:48:18
WR,Jaxon Smith-Njigba*,22,1,16,"100 catches for 1,130 yards, 6 td, & 5 rushes for 26 yards and 0 td",,Starters_1,SEA,2024,2025-08-15 19:48:18
TE,Noah Fant,27,5,9,"48 catches for 500 yards, 1 td",,Starters_1,SEA,2024,2025-08-15 19:48:18
LT,Charles Cross,24,2,17,,,Starters_1,SEA,2024,2025-08-15 19:48:18
LG,Laken Tomlinson,32,9,17,1 fumble recovered,,Starters_1,SEA,2024,2025-08-15 19:48:18
C,Connor Williams,27,6,9,,,Starters_1,SEA,2024,2025-08-15 19:48:18
RG,Anthony Bradford,23,1,11,1 fumble recovered,,Starters_1,SEA,2024,2025-08-15 19:48:18
RT,Abraham Lucas,26,2,7,,,Starters_1,SEA,2024,2025-08-15 19:48:18
LDE,Leonard Williams*,30,9,16,"11.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,SEA,2024,2025-08-15 19:48:18
NT,Byron Murphy,22,Rook,9,"0.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,SEA,2024,2025-08-15 19:48:18
RDE,Jarran Reed,32,8,8,"4.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,SEA,2024,2025-08-15 19:48:18
LOLB,Boye Mafe,26,2,11,"6.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,SEA,2024,2025-08-15 19:48:18
LILB,Tyrel Dodson,26,4,9,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,SEA,2024,2025-08-15 19:48:18
RILB,Derick Hall,23,1,14,"8.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,SEA,2024,2025-08-15 19:48:18
ROLB,Tyrice Knight,24,Rook,9,"1.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,SEA,2024,2025-08-15 19:48:18
LCB,Devon Witherspoon*,24,1,17,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,SEA,2024,2025-08-15 19:48:18
RCB,Riq Woolen,25,2,14,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,SEA,2024,2025-08-15 19:48:18
SS,Coby Bryant,25,2,11,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,SEA,2024,2025-08-15 19:48:18
FS,Julian Love,26,5,17,"0.0 sacks, 3 interceptions, 1 fumble recovered",,Starters_1,SEA,2024,2025-08-15 19:48:18
