Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
SEA,1994,QB,Rick Mirer,24,1,13,"195 for 381, 2,151 yards, 11 td, 7 int, & 34 rushes for 153 yards and 0 td",,Starters_1
SEA,1994,RB,Chris Warren*,26,4,15,"333 rushes for 1,545 yards, 9 td, & 41 catches for 323 yards and 2 td",,Starters_1
SEA,1994,FB,Tracy Johnson,28,5,10,"12 rushes for 44 yards, 2 td, & 10 catches for 91 yards and 0 td",,Starters_1
SEA,1994,WR,Brian Blades,29,6,16,"81 catches for 1,086 yards, 4 td, & 2 rushes for 32 yards and 0 td",,Starters_1
SEA,1994,WR,Kelvin Martin,29,7,15,"56 catches for 681 yards, 1 td",,Starters_1
SEA,1994,TE,Paul Green,28,5,11,"30 catches for 208 yards, 1 td",,Starters_1
SEA,1994,LT,Ray Roberts,25,2,14,,,Starters_1
SEA,1994,LG,Jeff Blackshear,25,1,16,,,Starters_1
SEA,1994,C,Ray Donaldson,36,14,16,,,Starters_1
SEA,1994,RG,Kevin Mawae,23,Rook,11,1 fumble recovered,,Starters_1
SEA,1994,RT,Howard Ballard,31,6,16,,,Starters_1
SEA,1994,LDE,Antonio Edwards,24,1,14,"2.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
SEA,1994,LDT,Joe Nash,34,12,15,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
SEA,1994,RDT,Cortez Kennedy*+,26,4,16,"4.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
SEA,1994,RDE,Brent Williams,30,8,9,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
SEA,1994,LLB,Terry Wooden,27,4,15,"1.5 sacks, 3 interceptions, 2 fumbles recovered",,Starters_1
SEA,1994,MLB,Rod Stephens,28,5,16,"2.5 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
SEA,1994,RLB,Rufus Porter,29,6,15,"1.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1
SEA,1994,LCB,Carlton Gray,23,1,11,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1
SEA,1994,RCB,Orlando Watters,23,Rook,8,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1
SEA,1994,SS,Robert Blackmon,27,4,15,"0.0 sacks, 1 interception, 3 fumbles recovered",,Starters_1
SEA,1994,FS,Eugene Robinson,31,9,14,"1.0 sacks, 3 interceptions, 1 fumble recovered",,Starters_1
