Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
SEA,1987,QB,Dave Krieg,29,7,12,"178 for 294, 2,131 yards, 23 td, 15 int, & 36 rushes for 155 yards and 2 td",,Starters_1
SEA,1987,RB,Curt Warner*,26,4,12,"234 rushes for 985 yards, 8 td, & 17 catches for 167 yards and 2 td",,Starters_1
SEA,1987,FB,John Williams,23,1,10,"113 rushes for 500 yards, 1 td, & 38 catches for 420 yards and 3 td",,Starters_1
SEA,1987,WR,Steve Largent*,33,11,13,"58 catches for 912 yards, 8 td, & 2 rushes for 33 yards and 0 td",,Starters_1
SEA,1987,WR,Daryl Turner,26,3,8,"14 catches for 153 yards, 6 td",,Starters_1
SEA,1987,TE,Mike Tice,28,6,12,"14 catches for 106 yards, 2 td",,Starters_1
SEA,1987,LT,Ron Mattes,24,1,12,,,Starters_1
SEA,1987,LG,Edwin Bailey,28,6,12,,,Starters_1
SEA,1987,C,Blair Bush,31,9,11,,,Starters_1
SEA,1987,RG,Bryan Millard,27,3,12,2 fumbles recovered,,Starters_1
SEA,1987,RT,Mike Wilson,32,9,12,,,Starters_1
SEA,1987,LDE,Jacob Green*,30,7,12,"9.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
SEA,1987,NT,Joe Nash,27,5,12,"3.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
SEA,1987,RDE,Jeff Bryant,27,5,12,"4.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
SEA,1987,LOLB,Bruce Scholtz,29,5,7,"0.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
SEA,1987,LILB,Fredd Young*+,26,3,13,"9.0 sacks, 1 interception, 4 fumbles recovered",,Starters_1
SEA,1987,RILB,Brian Bosworth,22,Rook,12,"4.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
SEA,1987,ROLB,Greg Gaines,29,6,10,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
SEA,1987,LCB,Terry Taylor,26,3,12,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
SEA,1987,RCB,Patrick Hunter,23,1,11,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
SEA,1987,SS,Kenny Easley*,28,6,11,"0.0 sacks, 4 interceptions, 1 fumble recovered",,Starters_1
SEA,1987,FS,Eugene Robinson,24,2,12,"0.0 sacks, 3 interceptions, 1 fumble recovered",,Starters_1
