Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Russell Wilson*,29,5,16,"339 for 553, 3,983 yards, 34 td, 11 int, & 95 rushes for 586 yards and 3 td",,Starters_1,SEA,2017,2025-08-15 19:47:17
RB,Mike Davis,24,2,6,"68 rushes for 240 yards, 0 td, & 15 catches for 131 yards and 0 td",,Starters_1,SEA,2017,2025-08-15 19:47:17
WR,Doug Baldwin*,29,6,16,"75 catches for 991 yards, 8 td, & 2 rushes for -8 yards and 0 td",,Starters_1,SEA,2017,2025-08-15 19:47:17
WR,Tyler Lockett,25,2,8,"45 catches for 555 yards, 2 td, & 10 rushes for 58 yards and 0 td",,Starters_1,SEA,2017,2025-08-15 19:47:17
WR,Paul Richardson,25,3,13,"44 catches for 703 yards, 6 td",,Starters_1,SEA,2017,2025-08-15 19:47:17
TE,Jimmy Graham*,31,7,13,"57 catches for 520 yards, 10 td",,Starters_1,SEA,2017,2025-08-15 19:47:17
LT,Duane Brown*,32,9,9,,,Starters_1,SEA,2017,2025-08-15 19:47:17
LG,Luke Joeckel,26,4,11,,,Starters_1,SEA,2017,2025-08-15 19:47:17
C,Justin Britt,26,3,16,1 fumble recovered,,Starters_1,SEA,2017,2025-08-15 19:47:17
RG,Oday Aboushi,26,3,8,,,Starters_1,SEA,2017,2025-08-15 19:47:17
RT,Germain Ifedi,23,1,16,,,Starters_1,SEA,2017,2025-08-15 19:47:17
LDE,Michael Bennett*,32,8,16,"8.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,SEA,2017,2025-08-15 19:47:17
LDT,Jarran Reed,25,1,15,"1.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,SEA,2017,2025-08-15 19:47:17
RDT,Sheldon Richardson,27,4,15,"1.0 sacks, 1 interception, 2 fumbles recovered",,Starters_1,SEA,2017,2025-08-15 19:47:17
RDE,Frank Clark,24,2,12,"9.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,SEA,2017,2025-08-15 19:47:17
LLB,Michael Wilhoite,31,5,9,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,SEA,2017,2025-08-15 19:47:17
MLB,Bobby Wagner*+,27,5,16,"1.5 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,SEA,2017,2025-08-15 19:47:17
RLB,K.J. Wright,28,6,15,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,SEA,2017,2025-08-15 19:47:17
LCB,Richard Sherman,29,6,9,"0.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,SEA,2017,2025-08-15 19:47:17
RCB,Shaquill Griffin,22,Rook,11,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,SEA,2017,2025-08-15 19:47:17
SS,Kam Chancellor,29,7,9,,,Starters_1,SEA,2017,2025-08-15 19:47:17
FS,Earl Thomas*,28,7,14,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,SEA,2017,2025-08-15 19:47:17
