Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
SEA,1982,QB,Jim Zorn,29,6,7,"126 for 245, 1,540 yards, 7 td, 11 int, & 15 rushes for 113 yards and 1 td",,Starters_1
SEA,1982,RB,Sherman Smith,28,6,8,"63 rushes for 202 yards, 0 td, & 19 catches for 196 yards and 0 td",,Starters_1
SEA,1982,FB,Dan Doornink,26,4,5,"45 rushes for 178 yards, 0 td, & 22 catches for 176 yards and 0 td",,Starters_1
SEA,1982,WR,Paul Johns,24,1,9,"15 catches for 234 yards, 1 td, & 1 rush for -1 yards and 0 td",,Starters_1
SEA,1982,WR,Steve Largent,28,6,8,"34 catches for 493 yards, 3 td, & 1 rush for 8 yards and 0 td",,Starters_1
SEA,1982,TE,Mike Tice,23,1,9,"9 catches for 46 yards, 0 td",,Starters_1
SEA,1982,LT,Ron Essink,24,2,7,,,Starters_1
SEA,1982,LG,Edwin Bailey,23,1,9,1 fumble recovered,,Starters_1
SEA,1982,C,John Yarno,28,5,9,,,Starters_1
SEA,1982,RG,Robert Pratt,31,8,9,1 fumble recovered,,Starters_1
SEA,1982,RT,Steve August,28,5,7,,,Starters_1
SEA,1982,LDE,Jacob Green,25,2,9,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
SEA,1982,LDT,Robert Hardy,26,3,8,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
SEA,1982,RDT,Manu Tuiasosopo,25,3,8,"2.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
SEA,1982,RDE,Jeff Bryant,22,Rook,9,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
SEA,1982,LLB,Bruce Scholtz,24,Rook,9,"1.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
SEA,1982,MLB,Michael Jackson,25,3,8,"0.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1
SEA,1982,RLB,Keith Butler,26,4,8,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
SEA,1982,LCB,Keith Simpson,26,4,8,,,Starters_1
SEA,1982,RCB,Dave Brown,29,7,9,"0.0 sacks, 1 interception, 2 fumbles recovered",,Starters_1
SEA,1982,SS,Kenny Easley*,23,1,8,"2.0 sacks, 4 interceptions, 1 fumble recovered",,Starters_1
SEA,1982,FS,John Harris,26,4,9,"0.0 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1
