Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Davis Mills,23,Rook,11,"263 for 394, 2,664 yards, 16 td, 10 int, & 18 rushes for 44 yards and 0 td",,Starters_1,HTX,2021,2025-08-15 19:15:19
RB,Mark Ingram,32,10,7,"92 rushes for 294 yards, 1 td, & 7 catches for 24 yards and 0 td",,Starters_1,HTX,2021,2025-08-15 19:15:19
WR,Chris Conley,29,6,10,"22 catches for 323 yards, 2 td, & 1 rush for 3 yards and 0 td",,Starters_1,HTX,2021,2025-08-15 19:15:19
WR,Brandin Cooks,28,7,16,"90 catches for 1,037 yards, 6 td, & 2 rushes for 21 yards and 0 td",,Starters_1,HTX,2021,2025-08-15 19:15:19
TE,Antony Auclair,28,4,13,"5 catches for 47 yards, 1 td",,Starters_1,HTX,2021,2025-08-15 19:15:19
TE,Pharaoh Brown,27,4,12,"23 catches for 171 yards, 0 td",,Starters_1,HTX,2021,2025-08-15 19:15:19
LT,Geron Christian,25,3,8,,,Starters_1,HTX,2021,2025-08-15 19:15:19
LG,Tytus Howard,25,2,15,,,Starters_1,HTX,2021,2025-08-15 19:15:19
C,Justin Britt,30,7,11,,,Starters_1,HTX,2021,2025-08-15 19:15:19
RG,Max Scharping,25,2,11,,,Starters_1,HTX,2021,2025-08-15 19:15:19
RT,Charlie Heck,25,1,13,,,Starters_1,HTX,2021,2025-08-15 19:15:19
LDE,Jacob Martin,26,3,14,"4.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,HTX,2021,2025-08-15 19:15:19
LDT,Maliek Collins,26,5,15,"2.5 sacks, 1 interception, 1 fumble recovered",,Starters_1,HTX,2021,2025-08-15 19:15:19
RDT,Roy Lopez,24,Rook,15,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,HTX,2021,2025-08-15 19:15:19
RDE,Jonathan Greenard,24,1,12,"8.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,HTX,2021,2025-08-15 19:15:19
LLB,Kamu Grugier-Hill,27,5,14,"3.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,HTX,2021,2025-08-15 19:15:19
MLB,Christian Kirksey,29,7,12,"0.0 sacks, 1 interception, 2 fumbles recovered",,Starters_1,HTX,2021,2025-08-15 19:15:19
RLB,Zach Cunningham,27,4,7,,,Starters_1,HTX,2021,2025-08-15 19:15:19
LCB,Desmond King,27,4,12,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,HTX,2021,2025-08-15 19:15:19
RCB,Terrance Mitchell,29,6,13,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,HTX,2021,2025-08-15 19:15:19
SS,Justin Reid,24,3,13,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,HTX,2021,2025-08-15 19:15:19
FS,Eric Murray,27,5,11,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,HTX,2021,2025-08-15 19:15:19
