Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Brian Hoyer,30,6,9,"224 for 369, 2,606 yards, 19 td, 7 int, & 15 rushes for 44 yards and 0 td",,Starters_1,HTX,2015,2025-08-15 19:14:29
RB,Alfred Blue,24,1,9,"183 rushes for 698 yards, 2 td, & 15 catches for 109 yards and 1 td",,Starters_1,HTX,2015,2025-08-15 19:14:29
WR,DeAndre Hopkins*,23,2,16,"111 catches for 1,521 yards, 11 td",,Starters_1,HTX,2015,2025-08-15 19:14:29
WR,Cecil Shorts,28,4,4,"42 catches for 484 yards, 2 td, & 10 rushes for 47 yards and 0 td",,Starters_1,HTX,2015,2025-08-15 19:14:29
WR,Nate Washington,32,10,14,"47 catches for 658 yards, 4 td",,Starters_1,HTX,2015,2025-08-15 19:14:29
TE,C.J. Fiedorowicz,24,1,14,"17 catches for 167 yards, 1 td",,Starters_1,HTX,2015,2025-08-15 19:14:29
LT,Duane Brown,30,7,14,,,Starters_1,HTX,2015,2025-08-15 19:14:29
LG,Xavier Su'a-Filo,24,1,9,1 fumble recovered,,Starters_1,HTX,2015,2025-08-15 19:14:29
C,Ben Jones,26,3,16,,,Starters_1,HTX,2015,2025-08-15 19:14:29
RG,Brandon Brooks,26,3,14,,,Starters_1,HTX,2015,2025-08-15 19:14:29
RT,Derek Newton,28,4,16,2 fumbles recovered,,Starters_1,HTX,2015,2025-08-15 19:14:29
LDE,Jared Crick,26,3,16,"2.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,HTX,2015,2025-08-15 19:14:29
NT,Vince Wilfork,34,11,16,,,Starters_1,HTX,2015,2025-08-15 19:14:29
RDE,J.J. Watt*+,26,4,16,"17.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,HTX,2015,2025-08-15 19:14:29
LOLB,Whitney Mercilus,25,3,10,"12.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,HTX,2015,2025-08-15 19:14:29
LILB,Brian Cushing,28,6,16,,,Starters_1,HTX,2015,2025-08-15 19:14:29
RILB,Benardrick McKinney,23,Rook,11,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,HTX,2015,2025-08-15 19:14:29
ROLB,Jadeveon Clowney,22,1,9,"4.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,HTX,2015,2025-08-15 19:14:29
LCB,Kareem Jackson,27,5,10,"0.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,HTX,2015,2025-08-15 19:14:29
RCB,Johnathan Joseph,31,9,16,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,HTX,2015,2025-08-15 19:14:29
SS,Quintin Demps,30,7,13,"0.5 sacks, 1 interception, 2 fumbles recovered",,Starters_1,HTX,2015,2025-08-15 19:14:29
FS,Andre Hal,23,1,11,"0.0 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1,HTX,2015,2025-08-15 19:14:29
